year_month,district,demand_total,monthly_capacity,request_capacity_ratio,delay_index,load_category
2025-02,Barmer,796,185120.0,0.0042999135695764,LOW,normal
2025-03,Barmer,514,185120.0,0.002776577355229,LOW,exam
2025-04,Barmer,321,185120.0,0.0017340103716508,LOW,exam
2025-05,Barmer,477,185120.0,0.0025767070008643,LOW,normal
2025-06,Barmer,502,185120.0,0.0027117545375972,LOW,normal
2025-07,Barmer,242,185120.0,0.0013072601555747,LOW,normal
2025-08,Barmer,329,185120.0,0.0017772255834053,LOW,normal
2025-09,Barmer,629,185120.0,0.0033977960242005,LOW,normal
2025-10,Barmer,949,185120.0,0.005126404494382,LOW,festival
2025-11,Barmer,653,185120.0,0.0035274416594641,LOW,festival
2025-12,Barmer,663,185120.0,0.0035814606741573,LOW,normal
2025-01,Barnala,66,22880.0,0.0028846153846153,LOW,scheme
2025-02,Barnala,66,22880.0,0.0028846153846153,LOW,normal
2025-03,Barnala,27,22880.0,0.0011800699300699,LOW,exam
2025-04,Barnala,8,22880.0,0.0003496503496503,LOW,exam
2025-05,Barnala,40,22880.0,0.0017482517482517,LOW,normal
2025-06,Barnala,19,22880.0,0.0008304195804195,LOW,normal
2025-07,Barnala,4,22880.0,0.0001748251748251,LOW,normal
2025-08,Barnala,42,22880.0,0.0018356643356643,LOW,normal
2025-09,Barnala,53,22880.0,0.0023164335664335,LOW,normal
2025-10,Barnala,35,22880.0,0.0015297202797202,LOW,festival
2025-11,Barnala,45,22880.0,0.0019667832167832,LOW,festival
2025-12,Barnala,31,22880.0,0.0013548951048951,LOW,normal
2025-01,Barpeta,8442,97760.0,0.0863543371522095,LOW,scheme
2025-02,Barpeta,567,97760.0,0.0057999181669394,LOW,normal
2025-03,Barpeta,302,97760.0,0.0030891980360065,LOW,exam
2025-04,Barpeta,298,97760.0,0.0030482815057283,LOW,exam
2025-05,Barpeta,560,97760.0,0.0057283142389525,LOW,normal
2025-06,Barpeta,493,97760.0,0.0050429623567921,LOW,normal
2025-07,Barpeta,207,97760.0,0.0021174304418985,LOW,normal
2025-08,Barpeta,445,97760.0,0.0045519639934533,LOW,normal
2025-09,Barpeta,362,97760.0,0.00370294599018,LOW,normal
2025-10,Barpeta,319,97760.0,0.003263093289689,LOW,festival
2025-11,Barpeta,343,97760.0,0.0035085924713584,LOW,festival
2025-12,Barpeta,297,97760.0,0.0030380523731587,LOW,normal
2025-01,Barwani,18464,137280.0,0.1344988344988344,MEDIUM,scheme
2025-02,Barwani,649,137280.0,0.0047275641025641,LOW,normal
2025-03,Barwani,315,137280.0,0.0022945804195804,LOW,exam
2025-04,Barwani,238,137280.0,0.0017336829836829,LOW,exam
2025-05,Barwani,290,137280.0,0.0021124708624708,LOW,normal
2025-06,Barwani,281,137280.0,0.0020469114219114,LOW,normal
2025-07,Barwani,93,137280.0,0.0006774475524475,LOW,normal
2025-08,Barwani,437,137280.0,0.003183275058275,LOW,normal
2025-09,Barwani,421,137280.0,0.0030667249417249,LOW,normal
2025-10,Barwani,466,137280.0,0.0033945221445221,LOW,festival
2025-11,Barwani,323,137280.0,0.0023528554778554,LOW,festival
2025-12,Barwani,309,137280.0,0.0022508741258741,LOW,normal
2025-01,Bastar,88,133120.0,0.0006610576923076,LOW,scheme
2025-02,Bastar,166,133120.0,0.0012469951923076,LOW,normal
2025-03,Bastar,84,133120.0,0.0006310096153846,LOW,exam
2025-04,Bastar,58,133120.0,0.0004356971153846,LOW,exam
2025-05,Bastar,128,133120.0,0.0009615384615384,LOW,normal
2025-06,Bastar,103,133120.0,0.0007737379807692,LOW,normal
2025-07,Bastar,63,133120.0,0.0004732572115384,LOW,normal
2025-08,Bastar,167,133120.0,0.0012545072115384,LOW,normal
2025-09,Bastar,174,133120.0,0.0013070913461538,LOW,normal
2025-10,Bastar,190,133120.0,0.0014272836538461,LOW,festival
2025-11,Bastar,154,133120.0,0.0011568509615384,LOW,festival
2025-12,Bastar,151,133120.0,0.0011343149038461,LOW,normal
2025-01,Basti,617,141440.0,0.0043622737556561,LOW,scheme
2025-02,Basti,498,141440.0,0.0035209276018099,LOW,normal
2025-03,Basti,331,141440.0,0.0023402149321266,LOW,exam
2025-04,Basti,208,141440.0,0.0014705882352941,LOW,exam
2025-05,Basti,404,141440.0,0.0028563348416289,LOW,normal
2025-06,Basti,342,141440.0,0.0024179864253393,LOW,normal
2025-07,Basti,212,141440.0,0.0014988687782805,LOW,normal
2025-08,Basti,347,141440.0,0.0024533371040723,LOW,normal
2025-09,Basti,425,141440.0,0.0030048076923076,LOW,normal
2025-10,Basti,580,141440.0,0.0041006787330316,LOW,festival
2025-11,Basti,346,141440.0,0.0024462669683257,LOW,festival
2025-12,Basti,427,141440.0,0.0030189479638009,LOW,normal
2025-01,Bathinda,105,62400.0,0.0016826923076923,LOW,scheme
2025-02,Bathinda,190,62400.0,0.0030448717948717,LOW,normal
2025-03,Bathinda,82,62400.0,0.0013141025641025,LOW,exam
2025-04,Bathinda,51,62400.0,0.0008173076923076,LOW,exam
2025-05,Bathinda,121,62400.0,0.0019391025641025,LOW,normal
2025-06,Bathinda,96,62400.0,0.0015384615384615,LOW,normal
2025-07,Bathinda,28,62400.0,0.0004487179487179,LOW,normal
2025-08,Bathinda,107,62400.0,0.0017147435897435,LOW,normal
2025-09,Bathinda,130,62400.0,0.0020833333333333,LOW,normal
2025-10,Bathinda,134,62400.0,0.0021474358974358,LOW,festival
2025-11,Bathinda,121,62400.0,0.0019391025641025,LOW,festival
2025-12,Bathinda,100,62400.0,0.0016025641025641,LOW,normal
2025-01,Baudh,12,2080.0,0.0057692307692307,LOW,scheme
2025-01,Baudh,12,0.0,inf,HIGH,scheme
2025-02,Baudh,11,2080.0,0.0052884615384615,LOW,normal
2025-02,Baudh,11,0.0,inf,HIGH,normal
2025-03,Baudh,8,2080.0,0.0038461538461538,LOW,exam
2025-03,Baudh,8,0.0,inf,HIGH,exam
2025-04,Baudh,1,2080.0,0.0004807692307692,LOW,exam
2025-04,Baudh,1,0.0,inf,HIGH,exam
2025-05,Baudh,5,2080.0,0.0024038461538461,LOW,normal
2025-05,Baudh,5,0.0,inf,HIGH,normal
2025-06,Baudh,4,2080.0,0.0019230769230769,LOW,normal
2025-06,Baudh,4,0.0,inf,HIGH,normal
2025-07,Baudh,4,2080.0,0.0019230769230769,LOW,normal
2025-07,Baudh,4,0.0,inf,HIGH,normal
2025-08,Baudh,7,2080.0,0.0033653846153846,LOW,normal
2025-08,Baudh,7,0.0,inf,HIGH,normal
2025-08,Baudh,1,2080.0,0.0004807692307692,LOW,normal
2025-08,Baudh,1,0.0,inf,HIGH,normal
2025-09,Baudh,8,2080.0,0.0038461538461538,LOW,normal
2025-09,Baudh,8,0.0,inf,HIGH,normal
2025-10,Baudh,5,2080.0,0.0024038461538461,LOW,festival
2025-10,Baudh,5,0.0,inf,HIGH,festival
2025-11,Baudh,14,2080.0,0.0067307692307692,LOW,festival
2025-11,Baudh,14,0.0,inf,HIGH,festival
2025-12,Baudh,14,2080.0,0.0067307692307692,LOW,normal
2025-12,Baudh,14,0.0,inf,HIGH,normal
2025-01,Beed,5685,284960.0,0.0199501684446939,LOW,scheme
2025-02,Beed,458,284960.0,0.0016072431218416,LOW,normal
2025-03,Beed,232,284960.0,0.0008141493542953,LOW,exam
2025-04,Beed,196,284960.0,0.0006878158338012,LOW,exam
2025-05,Beed,113,284960.0,0.0003965468837731,LOW,normal
2025-06,Beed,126,284960.0,0.0004421673217293,LOW,normal
2025-07,Beed,136,284960.0,0.000477259966311,LOW,normal
2025-08,Beed,363,284960.0,0.0012738629983155,LOW,normal
2025-09,Beed,335,284960.0,0.0011756035934868,LOW,normal
2025-10,Beed,323,284960.0,0.0011334924199887,LOW,festival
2025-11,Beed,312,284960.0,0.0010948905109489,LOW,festival
2025-12,Beed,319,284960.0,0.001119455362156,LOW,normal
2025-01,Begusarai,1393,220480.0,0.0063180333817126,LOW,scheme
2025-02,Begusarai,722,220480.0,0.0032746734397677,LOW,normal
2025-03,Begusarai,363,220480.0,0.0016464078374455,LOW,exam
2025-04,Begusarai,238,220480.0,0.0010794629898403,LOW,exam
2025-05,Begusarai,373,220480.0,0.0016917634252539,LOW,normal
2025-06,Begusarai,428,220480.0,0.0019412191582002,LOW,normal
2025-07,Begusarai,74,220480.0,0.0003356313497822,LOW,normal
2025-08,Begusarai,454,220480.0,0.0020591436865021,LOW,normal
2025-09,Begusarai,351,220480.0,0.0015919811320754,LOW,normal
2025-10,Begusarai,498,220480.0,0.0022587082728592,LOW,festival
2025-11,Begusarai,344,220480.0,0.0015602322206095,LOW,festival
2025-12,Begusarai,401,220480.0,0.0018187590711175,LOW,normal
2025-01,Belagavi,215,89440.0,0.0024038461538461,LOW,scheme
2025-02,Belagavi,381,89440.0,0.004259838998211,LOW,normal
2025-03,Belagavi,247,89440.0,0.0027616279069767,LOW,exam
2025-04,Belagavi,193,89440.0,0.0021578711985688,LOW,exam
2025-05,Belagavi,186,89440.0,0.0020796064400715,LOW,normal
2025-06,Belagavi,281,89440.0,0.0031417710196779,LOW,normal
2025-07,Belagavi,151,89440.0,0.0016882826475849,LOW,normal
2025-08,Belagavi,366,89440.0,0.0040921288014311,LOW,normal
2025-09,Belagavi,309,89440.0,0.0034548300536672,LOW,normal
2025-10,Belagavi,495,89440.0,0.0055344364937388,LOW,festival
2025-11,Belagavi,371,89440.0,0.0041480322003577,LOW,festival
2025-12,Belagavi,275,89440.0,0.003074686940966,LOW,normal
2025-01,Belgaum,224,104000.0,0.0021538461538461,LOW,scheme
2025-02,Belgaum,348,104000.0,0.0033461538461538,LOW,normal
2025-03,Belgaum,215,104000.0,0.0020673076923076,LOW,exam
2025-04,Belgaum,180,104000.0,0.0017307692307692,LOW,exam
2025-05,Belgaum,180,104000.0,0.0017307692307692,LOW,normal
2025-06,Belgaum,228,104000.0,0.0021923076923076,LOW,normal
2025-07,Belgaum,107,104000.0,0.0010288461538461,LOW,normal
2025-08,Belgaum,313,104000.0,0.0030096153846153,LOW,normal
2025-09,Belgaum,269,104000.0,0.0025865384615384,LOW,normal
2025-10,Belgaum,335,104000.0,0.0032211538461538,LOW,festival
2025-11,Belgaum,354,104000.0,0.0034038461538461,LOW,festival
2025-12,Belgaum,248,104000.0,0.0023846153846153,LOW,normal
2025-01,Bellary,211,45760.0,0.0046110139860139,LOW,scheme
2025-02,Bellary,273,45760.0,0.005965909090909,LOW,normal
2025-03,Bellary,150,45760.0,0.003277972027972,LOW,exam
2025-04,Bellary,123,45760.0,0.002687937062937,LOW,exam
2025-05,Bellary,80,45760.0,0.0017482517482517,LOW,normal
2025-06,Bellary,154,45760.0,0.0033653846153846,LOW,normal
2025-07,Bellary,31,45760.0,0.0006774475524475,LOW,normal
2025-08,Bellary,200,45760.0,0.0043706293706293,LOW,normal
2025-09,Bellary,174,45760.0,0.0038024475524475,LOW,normal
2025-10,Bellary,182,45760.0,0.0039772727272727,LOW,festival
2025-11,Bellary,194,45760.0,0.0042395104895104,LOW,festival
2025-12,Bellary,150,45760.0,0.003277972027972,LOW,normal
2025-01,Bemetara,69,97760.0,0.0007058101472995,LOW,scheme
2025-02,Bemetara,180,97760.0,0.0018412438625204,LOW,normal
2025-03,Bemetara,77,97760.0,0.0007876432078559,LOW,exam
2025-04,Bemetara,42,97760.0,0.0004296235679214,LOW,exam
2025-05,Bemetara,101,97760.0,0.0010331423895253,LOW,normal
2025-06,Bemetara,99,97760.0,0.0010126841243862,LOW,normal
2025-07,Bemetara,62,97760.0,0.0006342062193126,LOW,normal
2025-08,Bemetara,142,97760.0,0.0014525368248772,LOW,normal
2025-09,Bemetara,117,97760.0,0.0011968085106382,LOW,normal
2025-10,Bemetara,135,97760.0,0.0013809328968903,LOW,festival
2025-11,Bemetara,97,97760.0,0.0009922258592471,LOW,festival
2025-12,Bemetara,85,97760.0,0.0008694762684124,LOW,normal
2025-01,Bengaluru,18164,505440.0,0.0359370053814498,LOW,scheme
2025-02,Bengaluru,937,505440.0,0.0018538303260525,LOW,normal
2025-03,Bengaluru,444,505440.0,0.0008784425451092,LOW,exam
2025-04,Bengaluru,282,505440.0,0.0005579297245963,LOW,exam
2025-05,Bengaluru,554,505440.0,0.0010960747071858,LOW,normal
2025-06,Bengaluru,787,505440.0,0.001557059195948,LOW,normal
2025-07,Bengaluru,398,505440.0,0.0007874327318771,LOW,normal
2025-08,Bengaluru,551,505440.0,0.0010901392845837,LOW,normal
2025-09,Bengaluru,628,505440.0,0.0012424817980373,LOW,normal
2025-10,Bengaluru,886,505440.0,0.001752928141817,LOW,festival
2025-11,Bengaluru,668,505440.0,0.0013216207660652,LOW,festival
2025-12,Bengaluru,640,505440.0,0.0012662234884457,LOW,normal
2025-01,Bengaluru Rural,3764,0.0,inf,HIGH,scheme
2025-01,Bengaluru South,4,6240.0,0.0006410256410256,LOW,scheme
2025-02,Bengaluru South,26,6240.0,0.0041666666666666,LOW,normal
2025-03,Bengaluru South,15,6240.0,0.0024038461538461,LOW,exam
2025-05,Bengaluru South,7,6240.0,0.0011217948717948,LOW,normal
2025-06,Bengaluru South,14,6240.0,0.0022435897435897,LOW,normal
2025-07,Bengaluru South,19,6240.0,0.0030448717948717,LOW,normal
2025-08,Bengaluru South,9,6240.0,0.0014423076923076,LOW,normal
2025-09,Bengaluru South,3,6240.0,0.0004807692307692,LOW,normal
2025-10,Bengaluru South,8,6240.0,0.0012820512820512,LOW,festival
2025-11,Bengaluru South,8,6240.0,0.0012820512820512,LOW,festival
2025-12,Bengaluru South,3,6240.0,0.0004807692307692,LOW,normal
2025-01,Bengaluru Urban,30162,,,HIGH,scheme
2025-09,Bengaluru Urban,335,,,HIGH,normal
2025-01,Betul,1787,81120.0,0.0220290927021696,LOW,scheme
2025-02,Betul,402,81120.0,0.0049556213017751,LOW,normal
2025-03,Betul,123,81120.0,0.0015162721893491,LOW,exam
2025-04,Betul,103,81120.0,0.0012697238658777,LOW,exam
2025-05,Betul,240,81120.0,0.0029585798816568,LOW,normal
2025-06,Betul,158,81120.0,0.001947731755424,LOW,normal
2025-07,Betul,140,81120.0,0.0017258382642998,LOW,normal
2025-08,Betul,297,81120.0,0.0036612426035502,LOW,normal
2025-09,Betul,309,81120.0,0.0038091715976331,LOW,normal
2025-10,Betul,378,81120.0,0.0046597633136094,LOW,festival
2025-11,Betul,304,81120.0,0.0037475345167652,LOW,festival
2025-12,Betul,211,81120.0,0.0026010848126232,LOW,normal
2025-01,Bhabua,1,0.0,inf,HIGH,scheme
2025-02,Bhabua,4,0.0,inf,HIGH,normal
2025-03,Bhabua,3,0.0,inf,HIGH,exam
2025-04,Bhabua,1,0.0,inf,HIGH,exam
2025-06,Bhabua,1,0.0,inf,HIGH,normal
2025-08,Bhabua,1,0.0,inf,HIGH,normal
2025-09,Bhabua,4,0.0,inf,HIGH,normal
2025-10,Bhabua,1,0.0,inf,HIGH,festival
2025-11,Bhabua,1,0.0,inf,HIGH,festival
2025-01,Bhadohi,26,18720.0,0.0013888888888888,LOW,scheme
2025-02,Bhadohi,28,18720.0,0.0014957264957264,LOW,normal
2025-03,Bhadohi,20,18720.0,0.001068376068376,LOW,exam
2025-04,Bhadohi,19,18720.0,0.0010149572649572,LOW,exam
2025-05,Bhadohi,24,18720.0,0.0012820512820512,LOW,normal
2025-06,Bhadohi,24,18720.0,0.0012820512820512,LOW,normal
2025-07,Bhadohi,7,18720.0,0.0003739316239316,LOW,normal
2025-08,Bhadohi,19,18720.0,0.0010149572649572,LOW,normal
2025-09,Bhadohi,16,18720.0,0.0008547008547008,LOW,normal
2025-10,Bhadohi,28,18720.0,0.0014957264957264,LOW,festival
2025-11,Bhadohi,27,18720.0,0.0014423076923076,LOW,festival
2025-12,Bhadohi,19,18720.0,0.0010149572649572,LOW,normal
2025-01,Bhadradri Kothagudem,987,56160.0,0.0175747863247863,LOW,scheme
2025-02,Bhadradri Kothagudem,186,56160.0,0.0033119658119658,LOW,normal
2025-03,Bhadradri Kothagudem,92,56160.0,0.0016381766381766,LOW,exam
2025-04,Bhadradri Kothagudem,65,56160.0,0.0011574074074074,LOW,exam
2025-05,Bhadradri Kothagudem,45,56160.0,0.000801282051282,LOW,normal
2025-06,Bhadradri Kothagudem,111,56160.0,0.0019764957264957,LOW,normal
2025-07,Bhadradri Kothagudem,72,56160.0,0.0012820512820512,LOW,normal
2025-08,Bhadradri Kothagudem,136,56160.0,0.0024216524216524,LOW,normal
2025-09,Bhadradri Kothagudem,94,56160.0,0.0016737891737891,LOW,normal
2025-10,Bhadradri Kothagudem,139,56160.0,0.0024750712250712,LOW,festival
2025-11,Bhadradri Kothagudem,112,56160.0,0.0019943019943019,LOW,festival
2025-12,Bhadradri Kothagudem,105,56160.0,0.0018696581196581,LOW,normal
2025-01,Bhadrak,207,66560.0,0.0031099759615384,LOW,scheme
2025-01,Bhadrak,207,4160.0,0.0497596153846153,LOW,scheme
2025-01,Bhadrak,15,66560.0,0.000225360576923,LOW,scheme
2025-01,Bhadrak,15,4160.0,0.0036057692307692,LOW,scheme
2025-02,Bhadrak,286,66560.0,0.004296875,LOW,normal
2025-02,Bhadrak,286,4160.0,0.06875,LOW,normal
2025-02,Bhadrak,31,66560.0,0.0004657451923076,LOW,normal
2025-02,Bhadrak,31,4160.0,0.007451923076923,LOW,normal
2025-03,Bhadrak,134,66560.0,0.0020132211538461,LOW,exam
2025-03,Bhadrak,134,4160.0,0.0322115384615384,LOW,exam
2025-03,Bhadrak,14,66560.0,0.0002103365384615,LOW,exam
2025-03,Bhadrak,14,4160.0,0.0033653846153846,LOW,exam
2025-04,Bhadrak,88,66560.0,0.0013221153846153,LOW,exam
2025-04,Bhadrak,88,4160.0,0.0211538461538461,LOW,exam
2025-04,Bhadrak,5,66560.0,7.512019230769231e-05,LOW,exam
2025-04,Bhadrak,5,4160.0,0.001201923076923,LOW,exam
2025-05,Bhadrak,132,66560.0,0.001983173076923,LOW,normal
2025-05,Bhadrak,132,4160.0,0.0317307692307692,LOW,normal
2025-05,Bhadrak,8,66560.0,0.0001201923076923,LOW,normal
2025-05,Bhadrak,8,4160.0,0.0019230769230769,LOW,normal
2025-06,Bhadrak,194,66560.0,0.0029146634615384,LOW,normal
2025-06,Bhadrak,194,4160.0,0.0466346153846153,LOW,normal
2025-06,Bhadrak,14,66560.0,0.0002103365384615,LOW,normal
2025-06,Bhadrak,14,4160.0,0.0033653846153846,LOW,normal
2025-07,Bhadrak,40,66560.0,0.0006009615384615,LOW,normal
2025-07,Bhadrak,40,4160.0,0.0096153846153846,LOW,normal
2025-07,Bhadrak,7,66560.0,0.0001051682692307,LOW,normal
2025-07,Bhadrak,7,4160.0,0.0016826923076923,LOW,normal
2025-08,Bhadrak,227,66560.0,0.0034104567307692,LOW,normal
2025-08,Bhadrak,227,4160.0,0.0545673076923076,LOW,normal
2025-08,Bhadrak,24,66560.0,0.0003605769230769,LOW,normal
2025-08,Bhadrak,24,4160.0,0.0057692307692307,LOW,normal
2025-09,Bhadrak,223,66560.0,0.003350360576923,LOW,normal
2025-09,Bhadrak,223,4160.0,0.0536057692307692,LOW,normal
2025-09,Bhadrak,23,66560.0,0.0003455528846153,LOW,normal
2025-09,Bhadrak,23,4160.0,0.0055288461538461,LOW,normal
2025-10,Bhadrak,202,66560.0,0.0030348557692307,LOW,festival
2025-10,Bhadrak,202,4160.0,0.0485576923076923,LOW,festival
2025-10,Bhadrak,22,66560.0,0.0003305288461538,LOW,festival
2025-10,Bhadrak,22,4160.0,0.0052884615384615,LOW,festival
2025-11,Bhadrak,211,66560.0,0.0031700721153846,LOW,festival
2025-11,Bhadrak,211,4160.0,0.0507211538461538,LOW,festival
2025-11,Bhadrak,11,66560.0,0.0001652644230769,LOW,festival
2025-11,Bhadrak,11,4160.0,0.0026442307692307,LOW,festival
2025-12,Bhadrak,180,66560.0,0.0027043269230769,LOW,normal
2025-12,Bhadrak,180,4160.0,0.0432692307692307,LOW,normal
2025-12,Bhadrak,15,66560.0,0.000225360576923,LOW,normal
2025-12,Bhadrak,15,4160.0,0.0036057692307692,LOW,normal
2025-01,Bhagalpur,11931,257920.0,0.0462585297766749,LOW,scheme
2025-02,Bhagalpur,880,257920.0,0.0034119106699751,LOW,normal
2025-03,Bhagalpur,396,257920.0,0.0015353598014888,LOW,exam
2025-04,Bhagalpur,205,257920.0,0.0007948200992555,LOW,exam
2025-05,Bhagalpur,508,257920.0,0.0019696029776674,LOW,normal
2025-06,Bhagalpur,406,257920.0,0.0015741315136476,LOW,normal
2025-07,Bhagalpur,301,257920.0,0.0011670285359801,LOW,normal
2025-08,Bhagalpur,628,257920.0,0.0024348635235732,LOW,normal
2025-09,Bhagalpur,552,257920.0,0.0021401985111662,LOW,normal
2025-10,Bhagalpur,532,257920.0,0.0020626550868486,LOW,festival
2025-11,Bhagalpur,443,257920.0,0.0017175868486352,LOW,festival
2025-12,Bhagalpur,385,257920.0,0.0014927109181141,LOW,normal
2025-01,Bhandara,59,62400.0,0.0009455128205128,LOW,scheme
2025-02,Bhandara,82,62400.0,0.0013141025641025,LOW,normal
2025-03,Bhandara,43,62400.0,0.0006891025641025,LOW,exam
2025-04,Bhandara,43,62400.0,0.0006891025641025,LOW,exam
2025-05,Bhandara,40,62400.0,0.0006410256410256,LOW,normal
2025-06,Bhandara,30,62400.0,0.0004807692307692,LOW,normal
2025-07,Bhandara,27,62400.0,0.0004326923076923,LOW,normal
2025-08,Bhandara,62,62400.0,0.0009935897435897,LOW,normal
2025-09,Bhandara,93,62400.0,0.0014903846153846,LOW,normal
2025-10,Bhandara,97,62400.0,0.0015544871794871,LOW,festival
2025-11,Bhandara,70,62400.0,0.0011217948717948,LOW,festival
2025-12,Bhandara,85,62400.0,0.0013621794871794,LOW,normal
2025-01,Bharatpur,3513,174720.0,0.020106456043956,LOW,scheme
2025-02,Bharatpur,765,174720.0,0.004378434065934,LOW,normal
2025-03,Bharatpur,587,174720.0,0.0033596611721611,LOW,exam
2025-04,Bharatpur,474,174720.0,0.002712912087912,LOW,exam
2025-05,Bharatpur,470,174720.0,0.0026900183150183,LOW,normal
2025-06,Bharatpur,751,174720.0,0.0042983058608058,LOW,normal
2025-07,Bharatpur,293,174720.0,0.0016769688644688,LOW,normal
2025-08,Bharatpur,765,174720.0,0.004378434065934,LOW,normal
2025-09,Bharatpur,810,174720.0,0.004635989010989,LOW,normal
2025-10,Bharatpur,832,174720.0,0.0047619047619047,LOW,festival
2025-11,Bharatpur,594,174720.0,0.0033997252747252,LOW,festival
2025-12,Bharatpur,598,174720.0,0.003422619047619,LOW,normal
2025-01,Bharuch,971,83200.0,0.011670673076923,LOW,scheme
2025-02,Bharuch,192,83200.0,0.0023076923076923,LOW,normal
2025-03,Bharuch,132,83200.0,0.0015865384615384,LOW,exam
2025-04,Bharuch,49,83200.0,0.0005889423076923,LOW,exam
2025-05,Bharuch,47,83200.0,0.0005649038461538,LOW,normal
2025-06,Bharuch,49,83200.0,0.0005889423076923,LOW,normal
2025-07,Bharuch,43,83200.0,0.0005168269230769,LOW,normal
2025-08,Bharuch,189,83200.0,0.0022716346153846,LOW,normal
2025-09,Bharuch,185,83200.0,0.0022235576923076,LOW,normal
2025-10,Bharuch,165,83200.0,0.001983173076923,LOW,festival
2025-11,Bharuch,177,83200.0,0.0021274038461538,LOW,festival
2025-12,Bharuch,197,83200.0,0.0023677884615384,LOW,normal
2025-01,Bhavnagar,4320,95680.0,0.0451505016722408,LOW,scheme
2025-02,Bhavnagar,418,95680.0,0.0043687290969899,LOW,normal
2025-03,Bhavnagar,231,95680.0,0.0024142976588628,LOW,exam
2025-04,Bhavnagar,146,95680.0,0.0015259197324414,LOW,exam
2025-05,Bhavnagar,119,95680.0,0.0012437290969899,LOW,normal
2025-06,Bhavnagar,248,95680.0,0.0025919732441471,LOW,normal
2025-07,Bhavnagar,101,95680.0,0.0010556020066889,LOW,normal
2025-08,Bhavnagar,366,95680.0,0.0038252508361204,LOW,normal
2025-09,Bhavnagar,402,95680.0,0.0042015050167224,LOW,normal
2025-10,Bhavnagar,346,95680.0,0.0036162207357859,LOW,festival
2025-11,Bhavnagar,367,95680.0,0.0038357023411371,LOW,festival
2025-12,Bhavnagar,487,95680.0,0.0050898829431438,LOW,normal
2025-01,Bhilwara,2078,162240.0,0.0128081854043392,LOW,scheme
2025-02,Bhilwara,456,162240.0,0.0028106508875739,LOW,normal
2025-03,Bhilwara,158,162240.0,0.000973865877712,LOW,exam
2025-04,Bhilwara,171,162240.0,0.0010539940828402,LOW,exam
2025-05,Bhilwara,386,162240.0,0.002379191321499,LOW,normal
2025-06,Bhilwara,310,162240.0,0.0019107495069033,LOW,normal
2025-07,Bhilwara,212,162240.0,0.0013067061143984,LOW,normal
2025-08,Bhilwara,424,162240.0,0.0026134122287968,LOW,normal
2025-09,Bhilwara,537,162240.0,0.0033099112426035,LOW,normal
2025-10,Bhilwara,548,162240.0,0.0033777120315581,LOW,festival
