state,district,month,monthly_total_load,district_3M_forecast,demand_total_x,mom_growth_x,demand_total_y,mom_growth_y,spike_flag,prev_load,mom_growth,mom_growth_capped,load_category,demand_trend,recommended_action,action_priority,high_risk,risk_reason,alert_message
Karnataka,Bijapur,2025-02-01,321,,526.0,0.0958333333333334,876.0,-0.9064502349423323,NORMAL,117.0,174.36,174.36,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,174.36% increase in demand and low center capacity and continuously rising demand trend,District Bijapur likely to face backlog in 2025-02-01 due to 174.36% increase in demand and low center capacity and continuously rising demand trend.
Karnataka,Bijapur,2025-03-01,167,229.3333333333333,526.0,0.0958333333333334,596.0,-0.319634703196347,NORMAL,131.0,27.48,27.48,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,27.48% increase in demand and low center capacity and continuously rising demand trend,District Bijapur likely to face backlog in 2025-03-01 due to 27.48% increase in demand and low center capacity and continuously rising demand trend.
Karnataka,Bijapur,2025-04-01,144,210.66666666666663,526.0,0.0958333333333334,386.0,-0.3523489932885906,NORMAL,49.0,193.88,193.88,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,193.88% increase in demand and low center capacity and continuously rising demand trend,District Bijapur likely to face backlog in 2025-04-01 due to 193.88% increase in demand and low center capacity and continuously rising demand trend.
Karnataka,Bijapur,2025-06-01,144,124.0,526.0,0.0958333333333334,460.0,0.369047619047619,HIGH_SPIKE,86.0,67.44,67.44,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,67.44% increase in demand and low center capacity and continuously rising demand trend,District Bijapur likely to face backlog in 2025-06-01 due to 67.44% increase in demand and low center capacity and continuously rising demand trend.
Karnataka,Bijapur,2025-07-01,57,95.0,526.0,0.0958333333333334,176.0,-0.6173913043478261,NORMAL,31.0,83.87,83.87,Low,Increasing,No immediate action required,Low,True,83.87% increase in demand and low center capacity and continuously rising demand trend,District Bijapur likely to face backlog in 2025-07-01 due to 83.87% increase in demand and low center capacity and continuously rising demand trend.
Chhattisgarh,Bijapur,2025-08-01,108,75.0,526.0,0.0958333333333334,642.0,2.647727272727273,HIGH_SPIKE,57.0,89.47,89.47,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,89.47% increase in demand and low center capacity and continuously rising demand trend,District Bijapur likely to face backlog in 2025-08-01 due to 89.47% increase in demand and low center capacity and continuously rising demand trend.
Karnataka,Bijapur,2025-08-01,213,138.0,526.0,0.0958333333333334,642.0,2.647727272727273,HIGH_SPIKE,108.0,97.22,97.22,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,97.22% increase in demand and low center capacity and continuously rising demand trend,District Bijapur likely to face backlog in 2025-08-01 due to 97.22% increase in demand and low center capacity and continuously rising demand trend.
Karnataka,Bijapur,2025-09-01,154,141.33333333333334,526.0,0.0958333333333334,476.0,-0.2585669781931464,NORMAL,84.0,83.33,83.33,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,83.33% increase in demand and low center capacity and continuously rising demand trend,District Bijapur likely to face backlog in 2025-09-01 due to 83.33% increase in demand and low center capacity and continuously rising demand trend.
Karnataka,Bijapur,2025-10-01,254,207.0,526.0,0.0958333333333334,678.0,0.4243697478991597,HIGH_SPIKE,85.0,198.82,198.82,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,198.82% increase in demand and low center capacity and continuously rising demand trend,District Bijapur likely to face backlog in 2025-10-01 due to 198.82% increase in demand and low center capacity and continuously rising demand trend.
Karnataka,Bijapur,2025-11-01,171,193.0,526.0,0.0958333333333334,480.0,-0.2920353982300885,NORMAL,69.0,147.83,147.83,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,147.83% increase in demand and low center capacity and continuously rising demand trend,District Bijapur likely to face backlog in 2025-11-01 due to 147.83% increase in demand and low center capacity and continuously rising demand trend.
Karnataka,Bijapur,2025-12-01,150,191.66666666666663,526.0,0.0958333333333334,526.0,0.0958333333333334,MEDIUM_SPIKE,113.0,32.74,32.74,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,32.74% increase in demand and low center capacity and continuously rising demand trend,District Bijapur likely to face backlog in 2025-12-01 due to 32.74% increase in demand and low center capacity and continuously rising demand trend.
Uttar Pradesh,Bijnor,2025-05-01,491,400.6666666666667,556.0,0.2328159645232816,491.0,0.9484126984126984,HIGH_SPIKE,252.0,94.84,94.84,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,94.84% increase in demand and low center capacity and continuously rising demand trend,District Bijnor likely to face backlog in 2025-05-01 due to 94.84% increase in demand and low center capacity and continuously rising demand trend.
Uttar Pradesh,Bijnor,2025-08-01,589,445.3333333333333,556.0,0.2328159645232816,589.0,0.8878205128205128,HIGH_SPIKE,312.0,88.78,88.78,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,88.78% increase in demand and continuously rising demand trend,District Bijnor likely to face backlog in 2025-08-01 due to 88.78% increase in demand and continuously rising demand trend.
Uttar Pradesh,Bijnor,2025-10-01,903,704.3333333333334,556.0,0.2328159645232816,903.0,0.4541062801932367,HIGH_SPIKE,621.0,45.41,45.41,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,45.41% increase in demand and continuously rising demand trend,District Bijnor likely to face backlog in 2025-10-01 due to 45.41% increase in demand and continuously rising demand trend.
Uttar Pradesh,Bijnor,2025-12-01,556,636.6666666666666,556.0,0.2328159645232816,556.0,0.2328159645232816,HIGH_SPIKE,451.0,23.28,23.28,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,23.28% increase in demand and continuously rising demand trend,District Bijnor likely to face backlog in 2025-12-01 due to 23.28% increase in demand and continuously rising demand trend.
Rajasthan,Bikaner,2025-05-01,271,278.3333333333333,355.0,-0.1341463414634146,271.0,0.3686868686868687,HIGH_SPIKE,198.0,36.87,36.87,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,36.87% increase in demand and low center capacity and continuously rising demand trend,District Bikaner likely to face backlog in 2025-05-01 due to 36.87% increase in demand and low center capacity and continuously rising demand trend.
Rajasthan,Bikaner,2025-08-01,450,286.6666666666667,355.0,-0.1341463414634146,450.0,2.237410071942446,HIGH_SPIKE,139.0,223.74,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,223.74% increase in demand and continuously rising demand trend,District Bikaner likely to face backlog in 2025-08-01 due to 223.74% increase in demand and continuously rising demand trend.
Rajasthan,Bikaner,2025-10-01,572,497.6666666666667,355.0,-0.1341463414634146,572.0,0.2144373673036093,HIGH_SPIKE,471.0,21.44,21.44,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,21.44% increase in demand and continuously rising demand trend,District Bikaner likely to face backlog in 2025-10-01 due to 21.44% increase in demand and continuously rising demand trend.
Chhattisgarh,Bilaspur,2025-02-01,640,,700.0,0.1666666666666667,1398.0,-0.6852769022962629,NORMAL,16.0,3900.0,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,3900.0% increase in demand and low center capacity and continuously rising demand trend,District Bilaspur likely to face backlog in 2025-02-01 due to 3900.0% increase in demand and low center capacity and continuously rising demand trend.
Chhattisgarh,Bilaspur,2025-03-01,180,1008.3333333333334,700.0,0.1666666666666667,388.0,-0.7224606580829757,NORMAL,59.0,205.08,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,205.08% increase in demand and low center capacity and continuously rising demand trend,District Bilaspur likely to face backlog in 2025-03-01 due to 205.08% increase in demand and low center capacity and continuously rising demand trend.
Chhattisgarh,Bilaspur,2025-04-01,154,324.6666666666667,700.0,0.1666666666666667,336.0,-0.134020618556701,NORMAL,14.0,1000.0,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,1000.0% increase in demand and low center capacity and continuously rising demand trend,District Bilaspur likely to face backlog in 2025-04-01 due to 1000.0% increase in demand and low center capacity and continuously rising demand trend.
Chhattisgarh,Bilaspur,2025-05-01,263,199.0,700.0,0.1666666666666667,618.0,0.8392857142857142,HIGH_SPIKE,14.0,1778.57,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,1778.57% increase in demand and low center capacity and continuously rising demand trend,District Bilaspur likely to face backlog in 2025-05-01 due to 1778.57% increase in demand and low center capacity and continuously rising demand trend.
Chhattisgarh,Bilaspur,2025-06-01,244,220.3333333333333,700.0,0.1666666666666667,524.0,-0.1521035598705501,NORMAL,46.0,430.43,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,430.43% increase in demand and low center capacity and continuously rising demand trend,District Bilaspur likely to face backlog in 2025-06-01 due to 430.43% increase in demand and low center capacity and continuously rising demand trend.
Chhattisgarh,Bilaspur,2025-07-01,109,205.3333333333333,700.0,0.1666666666666667,254.0,-0.5152671755725191,NORMAL,18.0,505.56,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,505.56% increase in demand and low center capacity and continuously rising demand trend,District Bilaspur likely to face backlog in 2025-07-01 due to 505.56% increase in demand and low center capacity and continuously rising demand trend.
Chhattisgarh,Bilaspur,2025-08-01,458,270.3333333333333,700.0,0.1666666666666667,994.0,2.9133858267716537,HIGH_SPIKE,18.0,2444.44,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,2444.44% increase in demand and low center capacity and continuously rising demand trend,District Bilaspur likely to face backlog in 2025-08-01 due to 2444.44% increase in demand and low center capacity and continuously rising demand trend.
Chhattisgarh,Bilaspur,2025-09-01,378,315.0,700.0,0.1666666666666667,848.0,-0.1468812877263581,NORMAL,39.0,869.23,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,869.23% increase in demand and low center capacity and continuously rising demand trend,District Bilaspur likely to face backlog in 2025-09-01 due to 869.23% increase in demand and low center capacity and continuously rising demand trend.
Chhattisgarh,Bilaspur,2025-10-01,346,394.0,700.0,0.1666666666666667,784.0,-0.0754716981132075,NORMAL,46.0,652.17,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,652.17% increase in demand and low center capacity and continuously rising demand trend,District Bilaspur likely to face backlog in 2025-10-01 due to 652.17% increase in demand and low center capacity and continuously rising demand trend.
Chhattisgarh,Bilaspur,2025-11-01,254,326.0,700.0,0.1666666666666667,600.0,-0.2346938775510204,NORMAL,46.0,452.17,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,452.17% increase in demand and low center capacity and continuously rising demand trend,District Bilaspur likely to face backlog in 2025-11-01 due to 452.17% increase in demand and low center capacity and continuously rising demand trend.
Chhattisgarh,Bilaspur,2025-12-01,324,308.0,700.0,0.1666666666666667,700.0,0.1666666666666667,HIGH_SPIKE,46.0,604.35,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,604.35% increase in demand and low center capacity and continuously rising demand trend,District Bilaspur likely to face backlog in 2025-12-01 due to 604.35% increase in demand and low center capacity and continuously rising demand trend.
West Bengal,Birbhum,2025-05-01,617,485.0,440.0,-0.1269841269841269,617.0,1.391472868217054,HIGH_SPIKE,258.0,139.15,139.15,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,139.15% increase in demand and continuously rising demand trend,District Birbhum likely to face backlog in 2025-05-01 due to 139.15% increase in demand and continuously rising demand trend.
West Bengal,Birbhum,2025-08-01,571,518.6666666666666,440.0,-0.1269841269841269,571.0,0.5686813186813187,HIGH_SPIKE,364.0,56.87,56.87,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,56.87% increase in demand and continuously rising demand trend,District Birbhum likely to face backlog in 2025-08-01 due to 56.87% increase in demand and continuously rising demand trend.
