state,district,month,monthly_total_load,district_3M_forecast
Jharkhand,East Singhbhum,2025-10-01,290,323.6666666666667
Jharkhand,East Singhbhum,2025-11-01,315,323.0
Jharkhand,East Singhbhum,2025-12-01,200,268.3333333333333
Jharkhand,East Singhbum,2025-01-01,1953,
Jharkhand,Garhwa,2025-01-01,169,
Jharkhand,Garhwa,2025-02-01,374,
Jharkhand,Garhwa,2025-03-01,146,229.66666666666666
Jharkhand,Garhwa,2025-04-01,57,192.33333333333334
Jharkhand,Garhwa,2025-05-01,298,167.0
Jharkhand,Garhwa,2025-06-01,232,195.66666666666666
Jharkhand,Garhwa,2025-07-01,166,232.0
Jharkhand,Garhwa,2025-08-01,310,236.0
Jharkhand,Garhwa,2025-09-01,317,264.3333333333333
Jharkhand,Garhwa,2025-10-01,393,340.0
Jharkhand,Garhwa,2025-11-01,308,339.3333333333333
Jharkhand,Garhwa,2025-12-01,235,312.0
Jharkhand,Garhwa *,2025-01-01,9,
Jharkhand,Garhwa *,2025-02-01,18,
Jharkhand,Garhwa *,2025-03-01,22,16.333333333333332
Jharkhand,Garhwa *,2025-04-01,7,15.666666666666666
Jharkhand,Garhwa *,2025-05-01,9,12.666666666666666
Jharkhand,Garhwa *,2025-06-01,12,9.333333333333334
Jharkhand,Garhwa *,2025-07-01,5,8.666666666666666
Jharkhand,Garhwa *,2025-08-01,20,12.333333333333334
Jharkhand,Garhwa *,2025-09-01,14,13.0
Jharkhand,Garhwa *,2025-10-01,19,17.666666666666668
Jharkhand,Garhwa *,2025-11-01,20,17.666666666666668
Jharkhand,Garhwa *,2025-12-01,4,14.333333333333334
Jharkhand,Giridih,2025-01-01,2984,
Jharkhand,Giridih,2025-02-01,736,
Jharkhand,Giridih,2025-03-01,350,1356.6666666666667
Jharkhand,Giridih,2025-04-01,215,433.6666666666667
Jharkhand,Giridih,2025-05-01,601,388.6666666666667
Jharkhand,Giridih,2025-06-01,614,476.6666666666667
Jharkhand,Giridih,2025-07-01,504,573.0
Jharkhand,Giridih,2025-08-01,633,583.6666666666666
Jharkhand,Giridih,2025-09-01,531,556.0
Jharkhand,Giridih,2025-10-01,639,601.0
Jharkhand,Giridih,2025-11-01,575,581.6666666666666
Jharkhand,Giridih,2025-12-01,490,568.0
Jharkhand,Godda,2025-01-01,360,
Jharkhand,Godda,2025-02-01,392,
Jharkhand,Godda,2025-03-01,119,290.3333333333333
Jharkhand,Godda,2025-04-01,35,182.0
Jharkhand,Godda,2025-05-01,173,109.0
Jharkhand,Godda,2025-06-01,201,136.33333333333334
Jharkhand,Godda,2025-07-01,157,177.0
Jharkhand,Godda,2025-08-01,282,213.33333333333334
Jharkhand,Godda,2025-09-01,293,244.0
Jharkhand,Godda,2025-10-01,333,302.6666666666667
Jharkhand,Godda,2025-11-01,232,286.0
Jharkhand,Godda,2025-12-01,190,251.66666666666666
Jharkhand,Gumla,2025-01-01,1650,
Jharkhand,Gumla,2025-02-01,392,
Jharkhand,Gumla,2025-03-01,96,712.6666666666666
Jharkhand,Gumla,2025-04-01,68,185.33333333333334
Jharkhand,Gumla,2025-05-01,194,119.33333333333333
Jharkhand,Gumla,2025-06-01,171,144.33333333333334
Jharkhand,Gumla,2025-07-01,126,163.66666666666666
Jharkhand,Gumla,2025-08-01,269,188.66666666666666
Jharkhand,Gumla,2025-09-01,290,228.33333333333334
Jharkhand,Gumla,2025-10-01,289,282.6666666666667
Jharkhand,Gumla,2025-11-01,225,268.0
Jharkhand,Gumla,2025-12-01,213,242.33333333333334
Jharkhand,Hazaribag,2025-01-01,14,
Jharkhand,Hazaribag,2025-02-01,43,
Jharkhand,Hazaribag,2025-03-01,4,20.333333333333332
Jharkhand,Hazaribag,2025-04-01,1,16.0
Jharkhand,Hazaribag,2025-05-01,20,8.333333333333334
Jharkhand,Hazaribag,2025-06-01,12,11.0
Jharkhand,Hazaribag,2025-07-01,12,14.666666666666666
Jharkhand,Hazaribag,2025-08-01,18,14.0
Jharkhand,Hazaribag,2025-09-01,20,16.666666666666668
Jharkhand,Hazaribag,2025-10-01,39,25.666666666666668
Jharkhand,Hazaribag,2025-11-01,34,31.0
Jharkhand,Hazaribag,2025-12-01,39,37.333333333333336
Jharkhand,Hazaribagh,2025-01-01,482,
Jharkhand,Hazaribagh,2025-02-01,359,
Jharkhand,Hazaribagh,2025-03-01,103,314.6666666666667
Jharkhand,Hazaribagh,2025-04-01,54,172.0
Jharkhand,Hazaribagh,2025-05-01,196,117.66666666666667
Jharkhand,Hazaribagh,2025-06-01,163,137.66666666666666
Jharkhand,Hazaribagh,2025-07-01,154,171.0
Jharkhand,Hazaribagh,2025-08-01,279,198.66666666666666
Jharkhand,Hazaribagh,2025-09-01,270,234.33333333333334
Jharkhand,Hazaribagh,2025-10-01,267,272.0
Jharkhand,Hazaribagh,2025-11-01,262,266.3333333333333
Jharkhand,Hazaribagh,2025-12-01,227,252.0
Jharkhand,Jamtara,2025-01-01,93,
Jharkhand,Jamtara,2025-02-01,213,
Jharkhand,Jamtara,2025-03-01,100,135.33333333333334
Jharkhand,Jamtara,2025-04-01,69,127.33333333333333
Jharkhand,Jamtara,2025-05-01,155,108.0
Jharkhand,Jamtara,2025-06-01,211,145.0
Jharkhand,Jamtara,2025-07-01,174,180.0
Jharkhand,Jamtara,2025-08-01,178,187.66666666666666
Jharkhand,Jamtara,2025-09-01,223,191.66666666666666
Jharkhand,Jamtara,2025-10-01,171,190.66666666666666
Jharkhand,Jamtara,2025-11-01,142,178.66666666666666
Jharkhand,Jamtara,2025-12-01,144,152.33333333333334
Jharkhand,Khunti,2025-01-01,891,
Jharkhand,Khunti,2025-02-01,123,
Jharkhand,Khunti,2025-03-01,28,347.3333333333333
Jharkhand,Khunti,2025-04-01,23,58.0
Jharkhand,Khunti,2025-05-01,82,44.333333333333336
Jharkhand,Khunti,2025-06-01,90,65.0
Jharkhand,Khunti,2025-07-01,61,77.66666666666667
Jharkhand,Khunti,2025-08-01,105,85.33333333333333
Jharkhand,Khunti,2025-09-01,94,86.66666666666667
Jharkhand,Khunti,2025-10-01,103,100.66666666666667
Jharkhand,Khunti,2025-11-01,93,96.66666666666667
Jharkhand,Khunti,2025-12-01,80,92.0
Jharkhand,Kodarma,2025-01-01,12,
Jharkhand,Kodarma,2025-02-01,20,
Jharkhand,Kodarma,2025-03-01,7,13.0
Jharkhand,Kodarma,2025-04-01,4,10.333333333333334
Jharkhand,Kodarma,2025-05-01,8,6.333333333333333
Jharkhand,Kodarma,2025-06-01,11,7.666666666666667
Jharkhand,Kodarma,2025-07-01,9,9.333333333333334
Jharkhand,Kodarma,2025-08-01,15,11.666666666666666
Jharkhand,Kodarma,2025-09-01,12,12.0
Jharkhand,Kodarma,2025-10-01,20,15.666666666666666
Jharkhand,Kodarma,2025-11-01,8,13.333333333333334
Jharkhand,Kodarma,2025-12-01,3,10.333333333333334
Jharkhand,Koderma,2025-01-01,140,
Jharkhand,Koderma,2025-02-01,142,
Jharkhand,Koderma,2025-03-01,39,107.0
Jharkhand,Koderma,2025-04-01,42,74.33333333333333
Jharkhand,Koderma,2025-05-01,77,52.666666666666664
Jharkhand,Koderma,2025-06-01,153,90.66666666666667
Jharkhand,Koderma,2025-07-01,70,100.0
Jharkhand,Koderma,2025-08-01,176,133.0
Jharkhand,Koderma,2025-09-01,165,137.0
Jharkhand,Koderma,2025-10-01,188,176.33333333333334
Jharkhand,Koderma,2025-11-01,150,167.66666666666666
Jharkhand,Koderma,2025-12-01,123,153.66666666666666
Jharkhand,Latehar,2025-01-01,74,
Jharkhand,Latehar,2025-02-01,134,
Jharkhand,Latehar,2025-03-01,39,82.33333333333333
Jharkhand,Latehar,2025-04-01,12,61.666666666666664
Jharkhand,Latehar,2025-05-01,92,47.666666666666664
Jharkhand,Latehar,2025-06-01,89,64.33333333333333
Jharkhand,Latehar,2025-07-01,54,78.33333333333333
Jharkhand,Latehar,2025-08-01,140,94.33333333333333
Jharkhand,Latehar,2025-09-01,162,118.66666666666667
Jharkhand,Latehar,2025-10-01,162,154.66666666666666
Jharkhand,Latehar,2025-11-01,155,159.66666666666666
Jharkhand,Latehar,2025-12-01,124,147.0
Jharkhand,Lohardaga,2025-01-01,958,
Jharkhand,Lohardaga,2025-02-01,139,
Jharkhand,Lohardaga,2025-03-01,30,375.6666666666667
Jharkhand,Lohardaga,2025-04-01,9,59.333333333333336
Jharkhand,Lohardaga,2025-05-01,82,40.333333333333336
Jharkhand,Lohardaga,2025-06-01,54,48.333333333333336
Jharkhand,Lohardaga,2025-07-01,62,66.0
Jharkhand,Lohardaga,2025-08-01,103,73.0
Jharkhand,Lohardaga,2025-09-01,113,92.66666666666667
Jharkhand,Lohardaga,2025-10-01,80,98.66666666666667
Jharkhand,Lohardaga,2025-11-01,85,92.66666666666667
Jharkhand,Lohardaga,2025-12-01,63,76.0
Jharkhand,Pakaur,2025-01-01,26,
Jharkhand,Pakaur,2025-02-01,7,
Jharkhand,Pakaur,2025-03-01,7,13.333333333333334
Jharkhand,Pakaur,2025-04-01,16,10.0
Jharkhand,Pakaur,2025-05-01,12,11.666666666666666
Jharkhand,Pakaur,2025-06-01,18,15.333333333333334
Jharkhand,Pakaur,2025-07-01,5,11.666666666666666
Jharkhand,Pakaur,2025-08-01,19,14.0
Jharkhand,Pakaur,2025-09-01,39,21.0
Jharkhand,Pakaur,2025-10-01,23,27.0
Jharkhand,Pakaur,2025-11-01,12,24.666666666666668
Jharkhand,Pakaur,2025-12-01,7,14.0
Jharkhand,Pakur,2025-01-01,5686,
Jharkhand,Pakur,2025-02-01,109,
Jharkhand,Pakur,2025-03-01,104,1966.3333333333333
Jharkhand,Pakur,2025-04-01,120,111.0
Jharkhand,Pakur,2025-05-01,127,117.0
Jharkhand,Pakur,2025-06-01,229,158.66666666666666
Jharkhand,Pakur,2025-07-01,34,130.0
Jharkhand,Pakur,2025-08-01,201,154.66666666666666
Jharkhand,Pakur,2025-09-01,219,151.33333333333334
Jharkhand,Pakur,2025-10-01,185,201.66666666666666
Jharkhand,Pakur,2025-11-01,111,171.66666666666666
Jharkhand,Pakur,2025-12-01,139,145.0
Jharkhand,Palamau,2025-01-01,11,
Jharkhand,Palamau,2025-02-01,16,
Jharkhand,Palamau,2025-03-01,8,11.666666666666666
Jharkhand,Palamau,2025-04-01,5,9.666666666666666
Jharkhand,Palamau,2025-05-01,16,9.666666666666666
Jharkhand,Palamau,2025-06-01,11,10.666666666666666
Jharkhand,Palamau,2025-07-01,4,10.333333333333334
Jharkhand,Palamau,2025-08-01,42,19.0
Jharkhand,Palamau,2025-09-01,19,21.666666666666668
Jharkhand,Palamau,2025-10-01,11,24.0
Jharkhand,Palamau,2025-11-01,11,13.666666666666666
Jharkhand,Palamau,2025-12-01,11,11.0
Jharkhand,Palamu,2025-01-01,258,
Jharkhand,Palamu,2025-02-01,506,
Jharkhand,Palamu,2025-03-01,208,324.0
Jharkhand,Palamu,2025-04-01,93,269.0
Jharkhand,Palamu,2025-05-01,460,253.66666666666666
Jharkhand,Palamu,2025-06-01,447,333.3333333333333
Jharkhand,Palamu,2025-07-01,297,401.3333333333333
Jharkhand,Palamu,2025-08-01,475,406.3333333333333
Jharkhand,Palamu,2025-09-01,531,434.3333333333333
Jharkhand,Palamu,2025-10-01,445,483.6666666666667
Jharkhand,Palamu,2025-11-01,354,443.3333333333333
Jharkhand,Palamu,2025-12-01,338,379.0
Jharkhand,Pashchimi Singhbhum,2025-01-01,15,
Jharkhand,Pashchimi Singhbhum,2025-02-01,39,
Jharkhand,Pashchimi Singhbhum,2025-03-01,8,20.666666666666668
Jharkhand,Pashchimi Singhbhum,2025-04-01,8,18.333333333333332
Jharkhand,Pashchimi Singhbhum,2025-05-01,23,13.0
Jharkhand,Pashchimi Singhbhum,2025-06-01,22,17.666666666666668
Jharkhand,Pashchimi Singhbhum,2025-07-01,19,21.333333333333332
Jharkhand,Pashchimi Singhbhum,2025-08-01,27,22.666666666666668
Jharkhand,Pashchimi Singhbhum,2025-09-01,31,25.666666666666668
Jharkhand,Pashchimi Singhbhum,2025-10-01,50,36.0
Jharkhand,Pashchimi Singhbhum,2025-11-01,28,36.333333333333336
Jharkhand,Pashchimi Singhbhum,2025-12-01,30,36.0
Jharkhand,Purbi Singhbhum,2025-01-01,34,
Jharkhand,Purbi Singhbhum,2025-02-01,81,
Jharkhand,Purbi Singhbhum,2025-03-01,15,43.333333333333336
Jharkhand,Purbi Singhbhum,2025-04-01,26,40.666666666666664
Jharkhand,Purbi Singhbhum,2025-05-01,45,28.666666666666668
Jharkhand,Purbi Singhbhum,2025-06-01,36,35.666666666666664
Jharkhand,Purbi Singhbhum,2025-07-01,23,34.666666666666664
Jharkhand,Purbi Singhbhum,2025-08-01,31,30.0
Jharkhand,Purbi Singhbhum,2025-09-01,40,31.333333333333332
Jharkhand,Purbi Singhbhum,2025-10-01,34,35.0
Jharkhand,Purbi Singhbhum,2025-11-01,36,36.666666666666664
Jharkhand,Purbi Singhbhum,2025-12-01,40,36.666666666666664
Jharkhand,Ramgarh,2025-01-01,89,
Jharkhand,Ramgarh,2025-02-01,201,
Jharkhand,Ramgarh,2025-03-01,31,107.0
Jharkhand,Ramgarh,2025-04-01,19,83.66666666666667
Jharkhand,Ramgarh,2025-05-01,84,44.666666666666664
Jharkhand,Ramgarh,2025-06-01,65,56.0
Jharkhand,Ramgarh,2025-07-01,88,79.0
Jharkhand,Ramgarh,2025-08-01,123,92.0
Jharkhand,Ramgarh,2025-09-01,162,124.33333333333333
Jharkhand,Ramgarh,2025-10-01,138,141.0
Jharkhand,Ramgarh,2025-11-01,162,154.0
Jharkhand,Ramgarh,2025-12-01,104,134.66666666666666
Jharkhand,Ranchi,2025-01-01,4672,
Jharkhand,Ranchi,2025-02-01,795,
Jharkhand,Ranchi,2025-03-01,182,1883.0
Jharkhand,Ranchi,2025-04-01,90,355.6666666666667
Jharkhand,Ranchi,2025-05-01,599,290.3333333333333
Jharkhand,Ranchi,2025-06-01,358,349.0
Jharkhand,Ranchi,2025-07-01,427,461.3333333333333
Jharkhand,Ranchi,2025-08-01,612,465.6666666666667
Jharkhand,Ranchi,2025-09-01,652,563.6666666666666
Jharkhand,Ranchi,2025-10-01,691,651.6666666666666
Jharkhand,Ranchi,2025-11-01,454,599.0
Jharkhand,Ranchi,2025-12-01,348,497.6666666666667
Jharkhand,Sahebganj,2025-01-01,165,
Jharkhand,Sahebganj,2025-02-01,387,
Jharkhand,Sahebganj,2025-03-01,124,225.33333333333334
Jharkhand,Sahebganj,2025-04-01,73,194.66666666666666
Jharkhand,Sahebganj,2025-05-01,348,181.66666666666666
Jharkhand,Sahebganj,2025-06-01,248,223.0
Jharkhand,Sahebganj,2025-07-01,155,250.33333333333334
Jharkhand,Sahebganj,2025-08-01,394,265.6666666666667
Jharkhand,Sahebganj,2025-09-01,356,301.6666666666667
Jharkhand,Sahebganj,2025-10-01,432,394.0
Jharkhand,Sahebganj,2025-11-01,270,352.6666666666667
Jharkhand,Sahebganj,2025-12-01,234,312.0
Jharkhand,Sahibganj,2025-01-01,8,
Jharkhand,Sahibganj,2025-02-01,31,
Jharkhand,Sahibganj,2025-03-01,8,15.666666666666666
Jharkhand,Sahibganj,2025-05-01,22,20.333333333333332
Jharkhand,Sahibganj,2025-06-01,11,13.666666666666666
Jharkhand,Sahibganj,2025-07-01,8,13.666666666666666
Jharkhand,Sahibganj,2025-08-01,23,14.0
Jharkhand,Sahibganj,2025-09-01,11,14.0
Jharkhand,Sahibganj,2025-10-01,16,16.666666666666668
Jharkhand,Sahibganj,2025-11-01,23,16.666666666666668
Jharkhand,Sahibganj,2025-12-01,9,16.0
Jharkhand,Seraikela-Kharsawan,2025-01-01,84,
Jharkhand,Seraikela-Kharsawan,2025-02-01,184,
Jharkhand,Seraikela-Kharsawan,2025-03-01,45,104.33333333333333
Jharkhand,Seraikela-Kharsawan,2025-04-01,35,88.0
Jharkhand,Seraikela-Kharsawan,2025-05-01,103,61.0
Jharkhand,Seraikela-Kharsawan,2025-06-01,96,78.0
Jharkhand,Seraikela-Kharsawan,2025-07-01,94,97.66666666666667
Jharkhand,Seraikela-Kharsawan,2025-08-01,170,120.0
Jharkhand,Seraikela-Kharsawan,2025-09-01,167,143.66666666666666
Jharkhand,Seraikela-Kharsawan,2025-10-01,188,175.0
Jharkhand,Seraikela-Kharsawan,2025-11-01,131,162.0
Jharkhand,Seraikela-Kharsawan,2025-12-01,136,151.66666666666666
Jharkhand,Seraikela-kharsawan,2025-01-01,32,
Jharkhand,Seraikela-kharsawan,2025-02-01,55,
Jharkhand,Seraikela-kharsawan,2025-03-01,5,30.666666666666668
Jharkhand,Seraikela-kharsawan,2025-04-01,4,21.333333333333332
Jharkhand,Seraikela-kharsawan,2025-05-01,8,5.666666666666667
Jharkhand,Seraikela-kharsawan,2025-06-01,27,13.0
Jharkhand,Seraikela-kharsawan,2025-07-01,28,21.0
Jharkhand,Seraikela-kharsawan,2025-08-01,51,35.333333333333336
Jharkhand,Seraikela-kharsawan,2025-09-01,46,41.666666666666664
Jharkhand,Seraikela-kharsawan,2025-10-01,49,48.666666666666664
Jharkhand,Seraikela-kharsawan,2025-11-01,34,43.0
Jharkhand,Seraikela-kharsawan,2025-12-01,27,36.666666666666664
Jharkhand,Simdega,2025-01-01,88,
Jharkhand,Simdega,2025-02-01,121,
Jharkhand,Simdega,2025-03-01,40,83.0
Jharkhand,Simdega,2025-04-01,18,59.666666666666664
Jharkhand,Simdega,2025-05-01,50,36.0
Jharkhand,Simdega,2025-06-01,92,53.333333333333336
Jharkhand,Simdega,2025-07-01,40,60.666666666666664
Jharkhand,Simdega,2025-08-01,117,83.0
Jharkhand,Simdega,2025-09-01,101,86.0
Jharkhand,Simdega,2025-10-01,107,108.33333333333333
Jharkhand,Simdega,2025-11-01,127,111.66666666666667
Jharkhand,Simdega,2025-12-01,86,106.66666666666667
Jharkhand,West Singhbhum,2025-01-01,1145,
Jharkhand,West Singhbhum,2025-02-01,321,
Jharkhand,West Singhbhum,2025-03-01,117,527.6666666666666
Jharkhand,West Singhbhum,2025-04-01,108,182.0
Jharkhand,West Singhbhum,2025-05-01,171,132.0
Jharkhand,West Singhbhum,2025-06-01,227,168.66666666666666
Jharkhand,West Singhbhum,2025-07-01,124,174.0
Jharkhand,West Singhbhum,2025-08-01,193,181.33333333333334
Jharkhand,West Singhbhum,2025-09-01,289,202.0
Jharkhand,West Singhbhum,2025-10-01,308,263.3333333333333
Jharkhand,West Singhbhum,2025-11-01,204,267.0
Jharkhand,West Singhbhum,2025-12-01,198,236.66666666666666
Karnataka,Bagalkot,2025-01-01,261,
Karnataka,Bagalkot,2025-02-01,369,
Karnataka,Bagalkot,2025-03-01,238,289.3333333333333
Karnataka,Bagalkot,2025-04-01,171,259.3333333333333
Karnataka,Bagalkot,2025-05-01,111,173.33333333333334
Karnataka,Bagalkot,2025-06-01,235,172.33333333333334
Karnataka,Bagalkot,2025-07-01,124,156.66666666666666
Karnataka,Bagalkot,2025-08-01,306,221.66666666666666
Karnataka,Bagalkot,2025-09-01,286,238.66666666666666
Karnataka,Bagalkot,2025-10-01,350,314.0
Karnataka,Bagalkot,2025-11-01,313,316.3333333333333
Karnataka,Bagalkot,2025-12-01,212,291.6666666666667
Karnataka,Bagalkot *,2025-01-01,5,
Karnataka,Bagalkot *,2025-02-01,14,
Karnataka,Bagalkot *,2025-03-01,16,11.666666666666666
Karnataka,Bagalkot *,2025-04-01,7,12.333333333333334
Karnataka,Bagalkot *,2025-05-01,3,8.666666666666666
Karnataka,Bagalkot *,2025-06-01,14,8.0
Karnataka,Bagalkot *,2025-07-01,1,6.0
Karnataka,Bagalkot *,2025-08-01,5,6.666666666666667
Karnataka,Bagalkot *,2025-10-01,9,5.0
Karnataka,Bagalkot *,2025-11-01,8,7.333333333333333
Karnataka,Bagalkot *,2025-12-01,7,8.0
Karnataka,Ballari,2025-01-01,100,
Karnataka,Ballari,2025-02-01,148,
Karnataka,Ballari,2025-03-01,86,111.33333333333333
Karnataka,Ballari,2025-04-01,92,108.66666666666667
Karnataka,Ballari,2025-05-01,69,82.33333333333333
Karnataka,Ballari,2025-06-01,104,88.33333333333333
Karnataka,Ballari,2025-07-01,20,64.33333333333333
Karnataka,Ballari,2025-08-01,140,88.0
Karnataka,Ballari,2025-09-01,131,97.0
Karnataka,Ballari,2025-10-01,158,143.0
Karnataka,Ballari,2025-11-01,123,137.33333333333334
Karnataka,Ballari,2025-12-01,90,123.66666666666667
Karnataka,Bangalore,2025-01-01,192,
Karnataka,Bangalore,2025-02-01,338,
Karnataka,Bangalore,2025-03-01,161,230.33333333333334
Karnataka,Bangalore,2025-04-01,101,200.0
Karnataka,Bangalore,2025-05-01,209,157.0
Karnataka,Bangalore,2025-06-01,273,194.33333333333334
Karnataka,Bangalore,2025-07-01,153,211.66666666666666
Karnataka,Bangalore,2025-08-01,240,222.0
Karnataka,Bangalore,2025-09-01,242,211.66666666666666
Karnataka,Bangalore,2025-10-01,347,276.3333333333333
Karnataka,Bangalore,2025-11-01,275,288.0
Karnataka,Bangalore,2025-12-01,198,273.3333333333333
Karnataka,Bangalore Rural,2025-01-01,389,
Karnataka,Bangalore Rural,2025-02-01,112,
Karnataka,Bangalore Rural,2025-03-01,57,186.0
Karnataka,Bangalore Rural,2025-04-01,32,67.0
Karnataka,Bangalore Rural,2025-05-01,49,46.0
Karnataka,Bangalore Rural,2025-06-01,100,60.333333333333336
Karnataka,Bangalore Rural,2025-07-01,47,65.33333333333333
Karnataka,Bangalore Rural,2025-08-01,92,79.66666666666667
Karnataka,Bangalore Rural,2025-09-01,69,69.33333333333333
Karnataka,Bangalore Rural,2025-10-01,116,92.33333333333333
Karnataka,Bangalore Rural,2025-11-01,99,94.66666666666667
Karnataka,Bangalore Rural,2025-12-01,86,100.33333333333333
Karnataka,Belagavi,2025-01-01,215,
Karnataka,Belagavi,2025-02-01,381,
Karnataka,Belagavi,2025-03-01,247,281.0
Karnataka,Belagavi,2025-04-01,193,273.6666666666667
Karnataka,Belagavi,2025-05-01,186,208.66666666666666
Karnataka,Belagavi,2025-06-01,281,220.0
Karnataka,Belagavi,2025-07-01,151,206.0
Karnataka,Belagavi,2025-08-01,366,266.0
Karnataka,Belagavi,2025-09-01,309,275.3333333333333
Karnataka,Belagavi,2025-10-01,495,390.0
Karnataka,Belagavi,2025-11-01,371,391.6666666666667
Karnataka,Belagavi,2025-12-01,275,380.3333333333333
Karnataka,Belgaum,2025-01-01,224,
Karnataka,Belgaum,2025-02-01,348,
Karnataka,Belgaum,2025-03-01,215,262.3333333333333
Karnataka,Belgaum,2025-04-01,180,247.66666666666666
Karnataka,Belgaum,2025-05-01,180,191.66666666666666
Karnataka,Belgaum,2025-06-01,228,196.0
Karnataka,Belgaum,2025-07-01,107,171.66666666666666
Karnataka,Belgaum,2025-08-01,313,216.0
Karnataka,Belgaum,2025-09-01,269,229.66666666666666
Karnataka,Belgaum,2025-10-01,335,305.6666666666667
Karnataka,Belgaum,2025-11-01,354,319.3333333333333
Karnataka,Belgaum,2025-12-01,248,312.3333333333333
Karnataka,Bellary,2025-01-01,211,
Karnataka,Bellary,2025-02-01,273,
Karnataka,Bellary,2025-03-01,150,211.33333333333334
Karnataka,Bellary,2025-04-01,123,182.0
Karnataka,Bellary,2025-05-01,80,117.66666666666667
Karnataka,Bellary,2025-06-01,154,119.0
Karnataka,Bellary,2025-07-01,31,88.33333333333333
Karnataka,Bellary,2025-08-01,200,128.33333333333334
Karnataka,Bellary,2025-09-01,174,135.0
Karnataka,Bellary,2025-10-01,182,185.33333333333334
Karnataka,Bellary,2025-11-01,194,183.33333333333334
Karnataka,Bellary,2025-12-01,150,175.33333333333334
Karnataka,Bengaluru,2025-01-01,18164,
Karnataka,Bengaluru,2025-02-01,937,
Karnataka,Bengaluru,2025-03-01,444,6515.0
Karnataka,Bengaluru,2025-04-01,282,554.3333333333334
Karnataka,Bengaluru,2025-05-01,554,426.6666666666667
Karnataka,Bengaluru,2025-06-01,787,541.0
Karnataka,Bengaluru,2025-07-01,398,579.6666666666666
Karnataka,Bengaluru,2025-08-01,551,578.6666666666666
Karnataka,Bengaluru,2025-09-01,628,525.6666666666666
Karnataka,Bengaluru,2025-10-01,886,688.3333333333334
Karnataka,Bengaluru,2025-11-01,668,727.3333333333334
Karnataka,Bengaluru,2025-12-01,640,731.3333333333334
Karnataka,Bengaluru Rural,2025-01-01,3764,
Karnataka,Bengaluru South,2025-01-01,4,
Karnataka,Bengaluru South,2025-02-01,26,
Karnataka,Bengaluru South,2025-03-01,15,15.0
Karnataka,Bengaluru South,2025-05-01,7,16.0
Karnataka,Bengaluru South,2025-06-01,14,12.0
Karnataka,Bengaluru South,2025-07-01,19,13.333333333333334
Karnataka,Bengaluru South,2025-08-01,9,14.0
Karnataka,Bengaluru South,2025-09-01,3,10.333333333333334
Karnataka,Bengaluru South,2025-10-01,8,6.666666666666667
Karnataka,Bengaluru South,2025-11-01,8,6.333333333333333
Karnataka,Bengaluru South,2025-12-01,3,6.333333333333333
Karnataka,Bengaluru Urban,2025-01-01,30162,
Karnataka,Bengaluru Urban,2025-09-01,335,
Karnataka,Bidar,2025-01-01,410,
Karnataka,Bidar,2025-02-01,297,
Karnataka,Bidar,2025-03-01,161,289.3333333333333
Karnataka,Bidar,2025-04-01,117,191.66666666666666
Karnataka,Bidar,2025-05-01,138,138.66666666666666
Karnataka,Bidar,2025-06-01,169,141.33333333333334
Karnataka,Bidar,2025-07-01,70,125.66666666666667
Karnataka,Bidar,2025-08-01,194,144.33333333333334
Karnataka,Bidar,2025-09-01,198,154.0
Karnataka,Bidar,2025-10-01,225,205.66666666666666
Karnataka,Bidar,2025-11-01,247,223.33333333333334
Karnataka,Bidar,2025-12-01,180,217.33333333333334
Karnataka,Bijapur,2025-01-01,200,
Karnataka,Bijapur,2025-02-01,321,
Karnataka,Bijapur,2025-03-01,167,229.33333333333334
Karnataka,Bijapur,2025-04-01,144,210.66666666666666
Karnataka,Bijapur,2025-05-01,84,131.66666666666666
Karnataka,Bijapur,2025-06-01,144,124.0
Karnataka,Bijapur,2025-07-01,57,95.0
Karnataka,Bijapur,2025-08-01,213,138.0
Karnataka,Bijapur,2025-09-01,154,141.33333333333334
Karnataka,Bijapur,2025-10-01,254,207.0
Karnataka,Bijapur,2025-11-01,171,193.0
Karnataka,Bijapur,2025-12-01,150,191.66666666666666
Karnataka,Chamarajanagar,2025-01-01,9,
Karnataka,Chamarajanagar,2025-02-01,14,
Karnataka,Chamarajanagar,2025-03-01,14,12.333333333333334
Karnataka,Chamarajanagar,2025-04-01,8,12.0
