district,year_month,demand_total,mom_growth
Dakshina Kannada,2025-11,246,-0.1907894736842105
Dakshina Kannada,2025-12,159,-0.35365853658536583
Daman,2025-01,12,
Daman,2025-02,27,1.25
Daman,2025-03,15,-0.4444444444444444
Daman,2025-04,3,-0.8
Daman,2025-08,21,6.0
Daman,2025-09,9,-0.5714285714285714
Daman,2025-10,15,0.6666666666666667
Daman,2025-11,21,0.3999999999999999
Damoh,2025-01,201,
Damoh,2025-02,363,0.8059701492537314
Damoh,2025-03,248,-0.3168044077134986
Damoh,2025-04,119,-0.5201612903225806
Damoh,2025-05,166,0.39495798319327724
Damoh,2025-06,196,0.1807228915662651
Damoh,2025-07,78,-0.6020408163265306
Damoh,2025-08,298,2.8205128205128207
Damoh,2025-09,269,-0.09731543624161076
Damoh,2025-10,316,0.17472118959107807
Damoh,2025-11,232,-0.26582278481012656
Damoh,2025-12,275,0.18534482758620685
Dang,2025-01,1177,
Dantewada,2025-01,5,
Dantewada,2025-02,18,2.6
Dantewada,2025-03,20,0.11111111111111116
Dantewada,2025-04,8,-0.6
Dantewada,2025-05,45,4.625
Dantewada,2025-06,30,-0.33333333333333337
Dantewada,2025-07,31,0.03333333333333344
Dantewada,2025-08,42,0.35483870967741926
Dantewada,2025-09,24,-0.4285714285714286
Dantewada,2025-10,30,0.25
Dantewada,2025-11,14,-0.5333333333333333
Dantewada,2025-12,14,0.0
Darbhanga,2025-01,1014,
Darbhanga,2025-02,799,-0.2120315581854043
Darbhanga,2025-03,521,-0.3479349186483104
Darbhanga,2025-04,342,-0.3435700575815739
Darbhanga,2025-05,489,0.4298245614035088
Darbhanga,2025-06,508,0.03885480572597144
Darbhanga,2025-07,190,-0.6259842519685039
Darbhanga,2025-08,671,2.531578947368421
Darbhanga,2025-09,676,0.007451564828613977
Darbhanga,2025-10,895,0.32396449704142016
Darbhanga,2025-11,532,-0.4055865921787709
Darbhanga,2025-12,630,0.18421052631578938
Darjeeling,2025-01,4753,
Darjeeling,2025-02,154,-0.96759941089838
Darjeeling,2025-03,153,-0.00649350649350644
Darjeeling,2025-04,82,-0.46405228758169936
Darjeeling,2025-05,142,0.7317073170731707
Darjeeling,2025-06,127,-0.10563380281690138
Darjeeling,2025-07,97,-0.2362204724409449
Darjeeling,2025-08,134,0.38144329896907214
Darjeeling,2025-09,197,0.4701492537313432
Darjeeling,2025-10,180,-0.08629441624365486
Darjeeling,2025-11,155,-0.13888888888888884
Darjeeling,2025-12,135,-0.12903225806451613
Darjiling,2025-01,16,
Darjiling,2025-02,40,1.5
Darjiling,2025-03,34,-0.15000000000000002
Darjiling,2025-04,20,-0.4117647058823529
Darjiling,2025-05,28,0.3999999999999999
Darjiling,2025-06,20,-0.2857142857142857
Darjiling,2025-07,19,-0.050000000000000044
Darjiling,2025-08,32,0.6842105263157894
Darjiling,2025-09,36,0.125
Darjiling,2025-10,40,0.11111111111111116
Darjiling,2025-11,38,-0.050000000000000044
Darjiling,2025-12,30,-0.21052631578947367
Darrang,2025-01,2981,
Darrang,2025-02,301,-0.8990271720899027
Darrang,2025-03,174,-0.4219269102990033
Darrang,2025-04,104,-0.4022988505747126
Darrang,2025-05,197,0.8942307692307692
Darrang,2025-06,221,0.12182741116751261
Darrang,2025-07,81,-0.6334841628959276
Darrang,2025-08,232,1.8641975308641974
Darrang,2025-09,171,-0.2629310344827587
Darrang,2025-10,234,0.368421052631579
Darrang,2025-11,147,-0.3717948717948718
Darrang,2025-12,460,2.129251700680272
Datia,2025-01,1650,
Datia,2025-02,306,-0.8145454545454546
Datia,2025-03,189,-0.38235294117647056
Datia,2025-04,182,-0.03703703703703709
Datia,2025-05,151,-0.17032967032967028
Datia,2025-06,155,0.026490066225165476
Datia,2025-07,50,-0.6774193548387097
Datia,2025-08,242,3.84
Datia,2025-09,263,0.08677685950413228
Datia,2025-10,321,0.2205323193916351
Datia,2025-11,261,-0.1869158878504673
Datia,2025-12,279,0.06896551724137923
Dausa,2025-01,171,
Dausa,2025-02,294,0.7192982456140351
Dausa,2025-03,194,-0.34013605442176875
Dausa,2025-04,166,-0.14432989690721654
Dausa,2025-05,267,0.608433734939759
Dausa,2025-06,275,0.029962546816479474
Dausa,2025-07,127,-0.5381818181818182
Dausa,2025-08,328,1.5826771653543306
Dausa,2025-09,320,-0.024390243902439046
Dausa,2025-10,271,-0.15312499999999996
Dausa,2025-11,254,-0.0627306273062731
Dausa,2025-12,265,0.04330708661417315
Davanagere,2025-01,18,
Davanagere,2025-02,22,0.22222222222222232
Davanagere,2025-03,15,-0.31818181818181823
Davanagere,2025-04,5,-0.6666666666666667
Davanagere,2025-05,11,1.2000000000000002
Davanagere,2025-06,22,1.0
Davanagere,2025-07,18,-0.18181818181818177
Davanagere,2025-08,8,-0.5555555555555556
Davanagere,2025-09,16,1.0
Davanagere,2025-10,16,0.0
Davanagere,2025-11,26,0.625
Davanagere,2025-12,11,-0.5769230769230769
Davangere,2025-01,135,
Davangere,2025-02,190,0.40740740740740744
Davangere,2025-03,128,-0.3263157894736842
Davangere,2025-04,86,-0.328125
Davangere,2025-05,76,-0.11627906976744184
Davangere,2025-06,173,1.276315789473684
Davangere,2025-07,73,-0.5780346820809248
Davangere,2025-08,126,0.726027397260274
Davangere,2025-09,146,0.15873015873015883
Davangere,2025-10,170,0.1643835616438356
Davangere,2025-11,204,0.19999999999999996
Davangere,2025-12,146,-0.28431372549019607
Debagarh,2025-01,78,
Debagarh,2025-02,62,-0.20512820512820518
Debagarh,2025-03,60,-0.032258064516129004
Debagarh,2025-04,32,-0.4666666666666667
Debagarh,2025-05,56,0.75
Debagarh,2025-06,72,0.2857142857142858
Debagarh,2025-07,6,-0.9166666666666666
Debagarh,2025-08,78,12.0
Debagarh,2025-09,60,-0.23076923076923073
Debagarh,2025-10,94,0.5666666666666667
Debagarh,2025-11,80,-0.14893617021276595
Debagarh,2025-12,66,-0.17500000000000004
Deeg,2025-06,1,
Deeg,2025-07,1,0.0
Deeg,2025-09,4,3.0
Deeg,2025-10,1,-0.75
Deeg,2025-12,1,0.0
Dehradun,2025-01,4491,
Dehradun,2025-02,300,-0.9331997327989312
Dehradun,2025-03,234,-0.21999999999999997
Dehradun,2025-04,119,-0.4914529914529915
Dehradun,2025-05,227,0.9075630252100841
Dehradun,2025-06,231,0.017621145374449254
Dehradun,2025-07,124,-0.4632034632034632
Dehradun,2025-08,296,1.3870967741935485
Dehradun,2025-09,242,-0.18243243243243246
Dehradun,2025-10,286,0.18181818181818188
Dehradun,2025-11,208,-0.2727272727272727
Dehradun,2025-12,216,0.03846153846153855
Deoghar,2025-01,1161,
Deoghar,2025-02,451,-0.611541774332472
Deoghar,2025-03,151,-0.6651884700665188
Deoghar,2025-04,70,-0.5364238410596027
Deoghar,2025-05,231,2.3
Deoghar,2025-06,254,0.09956709956709964
Deoghar,2025-07,165,-0.3503937007874016
Deoghar,2025-08,363,1.2000000000000002
Deoghar,2025-09,400,0.10192837465564741
Deoghar,2025-10,501,0.25249999999999995
Deoghar,2025-11,279,-0.44311377245508987
Deoghar,2025-12,279,0.0
Deoria,2025-01,2036,
Deoria,2025-02,555,-0.7274066797642436
Deoria,2025-03,343,-0.38198198198198197
Deoria,2025-04,223,-0.34985422740524785
Deoria,2025-05,392,0.757847533632287
Deoria,2025-06,382,-0.025510204081632626
Deoria,2025-07,216,-0.4345549738219895
Deoria,2025-08,329,0.5231481481481481
Deoria,2025-09,346,0.05167173252279644
Deoria,2025-10,543,0.569364161849711
Deoria,2025-11,294,-0.45856353591160226
Deoria,2025-12,409,0.3911564625850341
Devbhumi Dwarka,2025-01,1504,
Devbhumi Dwarka,2025-02,85,-0.9434840425531915
Devbhumi Dwarka,2025-03,40,-0.5294117647058824
Devbhumi Dwarka,2025-04,36,-0.09999999999999998
Devbhumi Dwarka,2025-05,18,-0.5
Devbhumi Dwarka,2025-06,43,1.3888888888888888
Devbhumi Dwarka,2025-07,16,-0.627906976744186
Devbhumi Dwarka,2025-08,65,3.0625
Devbhumi Dwarka,2025-09,65,0.0
Devbhumi Dwarka,2025-10,42,-0.3538461538461538
Devbhumi Dwarka,2025-11,58,0.38095238095238093
Devbhumi Dwarka,2025-12,93,0.603448275862069
Dewas,2025-01,2871,
Dewas,2025-02,595,-0.7927551375827238
Dewas,2025-03,220,-0.6302521008403361
Dewas,2025-04,153,-0.30454545454545456
Dewas,2025-05,373,1.4379084967320264
Dewas,2025-06,228,-0.3887399463806971
Dewas,2025-07,153,-0.32894736842105265
Dewas,2025-08,454,1.9673202614379086
Dewas,2025-09,452,-0.004405286343612369
Dewas,2025-10,432,-0.04424778761061943
Dewas,2025-11,312,-0.2777777777777778
Dewas,2025-12,247,-0.20833333333333337
Dhalai,2025-01,292,
Dhalai,2025-02,80,-0.726027397260274
Dhalai,2025-03,62,-0.22499999999999998
Dhalai,2025-04,43,-0.30645161290322576
Dhalai,2025-05,55,0.2790697674418605
Dhalai,2025-06,47,-0.1454545454545455
Dhalai,2025-07,30,-0.36170212765957444
Dhalai,2025-08,45,0.5
Dhalai,2025-09,62,0.37777777777777777
Dhalai,2025-10,50,-0.19354838709677424
Dhalai,2025-11,58,0.15999999999999992
Dhalai,2025-12,50,-0.13793103448275867
Dhalai  *,2025-01,1,
Dhalai  *,2025-04,1,0.0
Dhalai  *,2025-06,1,0.0
Dhalai  *,2025-08,1,0.0
Dhalai  *,2025-09,5,4.0
Dhalai  *,2025-10,4,-0.19999999999999996
Dhalai  *,2025-11,8,1.0
Dhamtari,2025-01,50,
Dhamtari,2025-02,146,1.92
Dhamtari,2025-03,89,-0.3904109589041096
Dhamtari,2025-04,23,-0.7415730337078652
Dhamtari,2025-05,63,1.7391304347826089
Dhamtari,2025-06,62,-0.015873015873015928
Dhamtari,2025-07,26,-0.5806451612903225
Dhamtari,2025-08,65,1.5
Dhamtari,2025-09,89,0.36923076923076925
Dhamtari,2025-10,100,0.12359550561797761
Dhamtari,2025-11,78,-0.21999999999999997
Dhamtari,2025-12,61,-0.21794871794871795
Dhanbad,2025-01,2336,
Dhanbad,2025-02,597,-0.7444349315068493
Dhanbad,2025-03,157,-0.7370184254606365
Dhanbad,2025-04,143,-0.08917197452229297
Dhanbad,2025-05,394,1.7552447552447554
Dhanbad,2025-06,332,-0.15736040609137059
Dhanbad,2025-07,273,-0.17771084337349397
Dhanbad,2025-08,544,0.9926739926739927
Dhanbad,2025-09,427,-0.21507352941176472
Dhanbad,2025-10,418,-0.021077283372365363
Dhanbad,2025-11,363,-0.13157894736842102
Dhanbad,2025-12,402,0.1074380165289257
Dhar,2025-01,4405,
Dhar,2025-02,545,-0.8762769580022701
Dhar,2025-03,282,-0.4825688073394495
Dhar,2025-04,80,-0.7163120567375887
Dhar,2025-05,189,1.3624999999999998
Dhar,2025-06,201,0.06349206349206349
Dhar,2025-07,134,-0.33333333333333337
Dhar,2025-08,431,2.216417910447761
Dhar,2025-09,489,0.13457076566125292
Dhar,2025-10,464,-0.05112474437627812
Dhar,2025-11,364,-0.2155172413793104
Dhar,2025-12,325,-0.1071428571428571
Dharashiv,2025-01,1,
Dharashiv,2025-02,11,10.0
Dharashiv,2025-03,3,-0.7272727272727273
Dharashiv,2025-04,1,-0.6666666666666667
Dharashiv,2025-05,3,2.0
Dharashiv,2025-06,5,0.6666666666666667
Dharashiv,2025-08,3,-0.4
Dharashiv,2025-09,12,3.0
Dharashiv,2025-10,4,-0.6666666666666667
Dharashiv,2025-11,9,1.25
Dharashiv,2025-12,11,0.22222222222222232
Dharmapuri,2025-01,254,
Dharmapuri,2025-02,343,0.3503937007874016
Dharmapuri,2025-03,286,-0.16618075801749266
Dharmapuri,2025-04,77,-0.7307692307692308
Dharmapuri,2025-05,165,1.1428571428571428
Dharmapuri,2025-06,202,0.22424242424242413
Dharmapuri,2025-07,124,-0.38613861386138615
Dharmapuri,2025-08,198,0.596774193548387
Dharmapuri,2025-09,196,-0.010101010101010055
Dharmapuri,2025-10,200,0.020408163265306145
Dharmapuri,2025-11,209,0.04499999999999993
Dharmapuri,2025-12,217,0.038277511961722466
Dharwad,2025-01,184,
Dharwad,2025-02,308,0.673913043478261
Dharwad,2025-03,144,-0.5324675324675325
Dharwad,2025-04,104,-0.2777777777777778
Dharwad,2025-05,131,0.2596153846153846
Dharwad,2025-06,207,0.5801526717557253
Dharwad,2025-07,61,-0.7053140096618358
Dharwad,2025-08,186,2.0491803278688523
Dharwad,2025-09,178,-0.043010752688172005
Dharwad,2025-10,271,0.5224719101123596
Dharwad,2025-11,231,-0.14760147601476015
Dharwad,2025-12,162,-0.2987012987012987
Dhaulpur,2025-01,3,
Dhaulpur,2025-02,8,1.6666666666666665
Dhaulpur,2025-03,5,-0.375
Dhaulpur,2025-04,8,0.6000000000000001
Dhaulpur,2025-05,9,0.125
Dhaulpur,2025-06,5,-0.4444444444444444
Dhaulpur,2025-08,1,-0.8
Dhaulpur,2025-09,4,3.0
Dhaulpur,2025-10,1,-0.75
Dhaulpur,2025-11,3,2.0
Dhaulpur,2025-12,1,-0.6666666666666667
Dhemaji,2025-01,5354,
Dhemaji,2025-02,136,-0.9745984310795667
Dhemaji,2025-03,76,-0.4411764705882353
Dhemaji,2025-04,76,0.0
Dhemaji,2025-05,124,0.631578947368421
Dhemaji,2025-06,185,0.49193548387096775
Dhemaji,2025-07,73,-0.6054054054054054
Dhemaji,2025-08,96,0.31506849315068486
Dhemaji,2025-09,82,-0.14583333333333337
Dhemaji,2025-10,182,1.2195121951219514
Dhemaji,2025-11,140,-0.23076923076923073
Dhemaji,2025-12,200,0.4285714285714286
Dhenkanal,2025-01,268,
Dhenkanal,2025-02,214,-0.20149253731343286
Dhenkanal,2025-03,166,-0.22429906542056077
Dhenkanal,2025-04,184,0.10843373493975905
Dhenkanal,2025-05,78,-0.5760869565217391
Dhenkanal,2025-06,282,2.6153846153846154
Dhenkanal,2025-07,16,-0.9432624113475178
Dhenkanal,2025-08,252,14.75
Dhenkanal,2025-09,276,0.09523809523809534
Dhenkanal,2025-10,222,-0.19565217391304346
Dhenkanal,2025-11,248,0.11711711711711703
Dhenkanal,2025-12,236,-0.048387096774193505
Dholpur,2025-01,2981,
Dholpur,2025-02,383,-0.8715196242871519
Dholpur,2025-03,223,-0.4177545691906005
Dholpur,2025-04,212,-0.04932735426008972
Dholpur,2025-05,254,0.19811320754716988
Dholpur,2025-06,309,0.2165354330708662
Dholpur,2025-07,107,-0.6537216828478964
Dholpur,2025-08,374,2.4953271028037385
Dholpur,2025-09,385,0.02941176470588225
Dholpur,2025-10,358,-0.07012987012987015
Dholpur,2025-11,296,-0.17318435754189943
Dholpur,2025-12,284,-0.04054054054054057
Dhubri,2025-01,4996,
Dhubri,2025-02,501,-0.8997197758206565
Dhubri,2025-03,308,-0.38522954091816364
Dhubri,2025-04,247,-0.19805194805194803
Dhubri,2025-05,567,1.2955465587044532
Dhubri,2025-06,406,-0.28395061728395066
Dhubri,2025-07,100,-0.7536945812807881
Dhubri,2025-08,420,3.2
Dhubri,2025-09,432,0.02857142857142847
Dhubri,2025-10,393,-0.09027777777777779
Dhubri,2025-11,286,-0.27226463104325704
Dhubri,2025-12,288,0.006993006993007089
Dhule,2025-01,6174,
Dhule,2025-02,466,-0.9245221898283122
Dhule,2025-03,282,-0.3948497854077253
Dhule,2025-04,227,-0.1950354609929078
Dhule,2025-05,107,-0.5286343612334802
Dhule,2025-06,115,0.07476635514018692
Dhule,2025-07,113,-0.017391304347826098
Dhule,2025-08,401,2.5486725663716814
Dhule,2025-09,400,-0.0024937655860348684
Dhule,2025-10,377,-0.057499999999999996
Dhule,2025-11,432,0.14588859416445632
Dhule,2025-12,412,-0.04629629629629628
Dibang Valley,2025-08,4,
Dibrugarh,2025-01,5597,
Dibrugarh,2025-02,217,-0.9612292299446132
Dibrugarh,2025-03,134,-0.3824884792626728
Dibrugarh,2025-04,105,-0.21641791044776115
Dibrugarh,2025-05,128,0.21904761904761916
Dibrugarh,2025-06,188,0.46875
Dibrugarh,2025-07,42,-0.7765957446808511
Dibrugarh,2025-08,150,2.5714285714285716
Dibrugarh,2025-09,131,-0.1266666666666667
Dibrugarh,2025-10,127,-0.03053435114503822
Dibrugarh,2025-11,132,0.03937007874015741
Dibrugarh,2025-12,142,0.07575757575757569
Dima Hasao,2025-01,296,
Dima Hasao,2025-02,1,-0.9966216216216216
Dima Hasao,2025-03,1,0.0
Dima Hasao,2025-05,1,0.0
Dima Hasao,2025-06,3,2.0
Dima Hasao,2025-08,3,0.0
Dima Hasao,2025-12,1,-0.6666666666666667
Dimapur,2025-01,3190,
Dimapur,2025-02,30,-0.9905956112852664
Dimapur,2025-03,43,0.43333333333333335
Dimapur,2025-04,20,-0.5348837209302326
Dimapur,2025-05,20,0.0
Dimapur,2025-06,26,0.30000000000000004
Dimapur,2025-07,16,-0.3846153846153846
Dimapur,2025-08,70,3.375
Dimapur,2025-09,35,-0.5
Dimapur,2025-10,34,-0.02857142857142858
Dimapur,2025-11,26,-0.23529411764705888
Dimapur,2025-12,39,0.5
Dinajpur Dakshin,2025-01,1346,
Dinajpur Uttar,2025-01,15660,
Dinajpur Uttar,2025-09,96,-0.9938697318007663
Dindigul,2025-01,239,
Dindigul,2025-02,381,0.594142259414226
Dindigul,2025-03,312,-0.18110236220472442
Dindigul,2025-04,117,-0.625
Dindigul,2025-05,180,0.5384615384615385
Dindigul,2025-06,207,0.1499999999999999
Dindigul,2025-07,131,-0.36714975845410625
Dindigul,2025-08,275,1.099236641221374
Dindigul,2025-09,220,-0.19999999999999996
Dindigul,2025-10,282,0.28181818181818175
Dindigul,2025-11,207,-0.26595744680851063
Dindigul,2025-12,289,0.3961352657004831
Dindori,2025-01,80,
Dindori,2025-02,138,0.7250000000000001
Dindori,2025-03,62,-0.5507246376811594
Dindori,2025-04,46,-0.25806451612903225
Dindori,2025-05,55,0.19565217391304346
Dindori,2025-06,40,-0.2727272727272727
Dindori,2025-07,31,-0.22499999999999998
Dindori,2025-08,134,3.32258064516129
Dindori,2025-09,120,-0.10447761194029848
Dindori,2025-10,74,-0.3833333333333333
Dindori,2025-11,73,-0.013513513513513487
Dindori,2025-12,76,0.041095890410958846
Diu,2025-01,3,
Diu,2025-02,9,2.0
Diu,2025-03,3,-0.6666666666666667
Diu,2025-05,3,0.0
Diu,2025-06,12,3.0
Diu,2025-07,3,-0.75
Diu,2025-08,15,4.0
Diu,2025-09,27,0.8
Diu,2025-10,3,-0.8888888888888888
Diu,2025-11,15,4.0
Diu,2025-12,27,0.8
Doda,2025-01,1622,
Doda,2025-02,516,-0.6818742293464859
Doda,2025-03,154,-0.7015503875968992
Doda,2025-04,18,-0.8831168831168831
Doda,2025-05,192,9.666666666666666
Doda,2025-06,172,-0.10416666666666663
Doda,2025-07,102,-0.40697674418604646
Doda,2025-08,206,1.0196078431372548
Doda,2025-09,260,0.2621359223300972
Doda,2025-10,184,-0.29230769230769227
Doda,2025-11,92,-0.5
Doda,2025-12,86,-0.06521739130434778
Dohad,2025-01,15173,
Dohad,2025-02,131,-0.991366242667897
Dohad,2025-03,65,-0.5038167938931297
Dohad,2025-04,12,-0.8153846153846154
Dohad,2025-05,38,2.1666666666666665
Dohad,2025-06,45,0.18421052631578938
Dohad,2025-07,28,-0.37777777777777777
Dohad,2025-08,94,2.357142857142857
Dohad,2025-09,93,-0.010638297872340385
Dohad,2025-10,63,-0.32258064516129037
Dohad,2025-11,82,0.3015873015873016
Dohad,2025-12,99,0.20731707317073167
Dr. B. R. Ambedkar Konaseema,2025-01,16,
Dr. B. R. Ambedkar Konaseema,2025-02,38,1.375
Dr. B. R. Ambedkar Konaseema,2025-03,26,-0.3157894736842105
Dr. B. R. Ambedkar Konaseema,2025-04,5,-0.8076923076923077
Dr. B. R. Ambedkar Konaseema,2025-05,22,3.4000000000000004
Dr. B. R. Ambedkar Konaseema,2025-06,24,0.09090909090909083
Dr. B. R. Ambedkar Konaseema,2025-07,12,-0.5
Dr. B. R. Ambedkar Konaseema,2025-08,30,1.5
Dr. B. R. Ambedkar Konaseema,2025-09,30,0.0
Dr. B. R. Ambedkar Konaseema,2025-10,32,0.06666666666666665
Dr. B. R. Ambedkar Konaseema,2025-11,19,-0.40625
Dr. B. R. Ambedkar Konaseema,2025-12,27,0.42105263157894735
Dumka,2025-01,805,
Dumka,2025-02,387,-0.5192546583850932
Dumka,2025-03,103,-0.7338501291989664
Dumka,2025-04,50,-0.5145631067961165
Dumka,2025-05,181,2.62
Dumka,2025-06,325,0.7955801104972375
Dumka,2025-07,205,-0.36923076923076925
Dumka,2025-08,304,0.48292682926829267
Dumka,2025-09,292,-0.03947368421052633
Dumka,2025-10,317,0.08561643835616439
Dumka,2025-11,219,-0.3091482649842271
Dumka,2025-12,184,-0.15981735159817356
Dungarpur,2025-01,431,
Dungarpur,2025-02,425,-0.0139211136890951
Dungarpur,2025-03,258,-0.39294117647058824
Dungarpur,2025-04,76,-0.7054263565891472
Dungarpur,2025-05,143,0.881578947368421
Dungarpur,2025-06,128,-0.1048951048951049
Dungarpur,2025-07,72,-0.4375
Dungarpur,2025-08,269,2.736111111111111
Dungarpur,2025-09,298,0.10780669144981414
Dungarpur,2025-10,355,0.1912751677852349
Dungarpur,2025-11,281,-0.20845070422535217
Dungarpur,2025-12,275,-0.02135231316725983
Durg,2025-01,1299,
Durg,2025-02,231,-0.8221709006928406
Durg,2025-03,94,-0.5930735930735931
Durg,2025-04,50,-0.46808510638297873
Durg,2025-05,107,1.1400000000000001
Durg,2025-06,49,-0.5420560747663552
Durg,2025-07,50,0.020408163265306145
Durg,2025-08,194,2.88
Durg,2025-09,127,-0.34536082474226804
Durg,2025-10,150,0.1811023622047243
Durg,2025-11,121,-0.19333333333333336
Durg,2025-12,135,0.11570247933884303
East,2025-01,18,
East,2025-02,22,0.22222222222222232
East,2025-03,12,-0.4545454545454546
East,2025-04,15,0.25
East,2025-05,28,0.8666666666666667
East,2025-06,7,-0.75
East,2025-07,8,0.1428571428571428
East,2025-08,20,1.5
East,2025-09,19,-0.050000000000000044
East,2025-10,14,-0.26315789473684215
East,2025-11,12,-0.1428571428571429
East,2025-12,19,0.5833333333333333
East Champaran,2025-01,12142,
East Champaran,2025-02,958,-0.921100312963268
East Champaran,2025-03,711,-0.2578288100208769
East Champaran,2025-04,462,-0.3502109704641351
East Champaran,2025-05,856,0.8528138528138529
East Champaran,2025-06,977,0.14135514018691597
East Champaran,2025-07,439,-0.5506653019447287
East Champaran,2025-08,1191,1.712984054669704
East Champaran,2025-09,868,-0.27120067170445006
East Champaran,2025-10,1029,0.185483870967742
East Champaran,2025-11,678,-0.3411078717201166
East Champaran,2025-12,814,0.20058997050147487
East Delhi,2025-01,7113,
East Delhi,2025-02,348,-0.9510754955714888
East Delhi,2025-03,148,-0.5747126436781609
East Delhi,2025-04,140,-0.05405405405405406
East Delhi,2025-05,196,0.3999999999999999
East Delhi,2025-06,188,-0.04081632653061229
East Delhi,2025-07,111,-0.40957446808510634
East Delhi,2025-08,229,1.0630630630630629
East Delhi,2025-09,217,-0.05240174672489084
East Delhi,2025-10,255,0.1751152073732718
East Delhi,2025-11,186,-0.2705882352941177
East Delhi,2025-12,171,-0.08064516129032262
East Garo Hills,2025-01,6483,
East Garo Hills,2025-02,85,-0.9868887860558383
East Garo Hills,2025-03,93,0.09411764705882364
East Garo Hills,2025-04,69,-0.25806451612903225
East Garo Hills,2025-05,101,0.46376811594202905
East Garo Hills,2025-06,9,-0.9108910891089109
East Garo Hills,2025-07,1,-0.8888888888888888
East Garo Hills,2025-08,62,61.0
East Garo Hills,2025-09,51,-0.17741935483870963
East Garo Hills,2025-10,47,-0.07843137254901966
East Garo Hills,2025-11,62,0.31914893617021267
East Garo Hills,2025-12,76,0.22580645161290325
East Godavari,2025-01,231,
East Godavari,2025-02,474,1.051948051948052
East Godavari,2025-03,258,-0.45569620253164556
East Godavari,2025-04,155,-0.39922480620155043
East Godavari,2025-05,323,1.0838709677419356
East Godavari,2025-06,266,-0.17647058823529416
